zip,nearest_nuclear_km,tri_within_5km,dams_high_within_10km_naming_town,strategic_km,strategic_bearing,strategic_site
02780,109.7,6,1,53,116,cape_cod_sfs
02790,96,0,0,46,76,cape_cod_sfs
02791,93.5,0,0,49,67,cape_cod_sfs
02802,92.6,9,0,81,110,cape_cod_sfs
02804,35.9,0,2,106,73,cape_cod_sfs
02806,84.8,0,0,64,93,cape_cod_sfs
02807,51.6,0,0,104,56,cape_cod_sfs
02808,37.5,0,0,104,72,cape_cod_sfs
02809,84.9,2,0,61,87,cape_cod_sfs
02812,46.4,2,0,96,75,cape_cod_sfs
02813,42.6,0,0,100,70,cape_cod_sfs
02814,75.6,0,0,99,102,cape_cod_sfs
02815,67,0,0,93,95,cape_cod_sfs
02816,62.4,1,0,90,89,cape_cod_sfs
02817,55.2,0,0,93,85,cape_cod_sfs
02818,67.8,4,1,78,85,cape_cod_sfs
02822,56.6,0,0,88,81,cape_cod_sfs
02823,70,1,5,83,92,cape_cod_sfs
02824,91.6,3,0,91,111,cape_cod_sfs
02825,64,0,0,98,95,cape_cod_sfs
02826,86.7,1,0,97,109,cape_cod_sfs
02827,56,0,0,99,90,cape_cod_sfs
02828,80.8,0,0,87,103,cape_cod_sfs
02829,80.7,0,0,89,104,cape_cod_sfs
02830,85.3,1,0,97,108,cape_cod_sfs
02831,68.5,0,4,86,93,cape_cod_sfs
02832,42.7,1,0,101,77,cape_cod_sfs
02833,37.4,0,3,106,77,cape_cod_sfs
02835,69.5,1,0,72,73,cape_cod_sfs
02836,48.4,2,0,94,73,cape_cod_sfs
02837,86.6,0,0,56,68,cape_cod_sfs
02838,92.6,9,0,83,110,cape_cod_sfs
02839,82.9,0,0,95,106,cape_cod_sfs
02840,73.1,0,1,69,69,cape_cod_sfs
02841,73.2,1,1,69,71,cape_cod_sfs
02842,78.1,1,0,64,71,cape_cod_sfs
02852,66.6,7,0,77,80,cape_cod_sfs
02857,72.2,0,0,91,98,cape_cod_sfs
02858,84.4,0,0,96,107,cape_cod_sfs
02859,79.8,0,0,104,106,cape_cod_sfs
02860,89.9,9,0,73,105,cape_cod_sfs
02861,92.6,9,0,70,106,cape_cod_sfs
02863,91.1,7,0,73,106,cape_cod_sfs
02864,95.8,1,0,78,112,cape_cod_sfs
02865,89.9,7,0,79,107,cape_cod_sfs
02871,81.7,0,0,61,78,cape_cod_sfs
02872,77.4,0,0,66,80,cape_cod_sfs
02873,40.6,0,0,104,79,cape_cod_sfs
02874,61.9,1,0,80,74,cape_cod_sfs
02875,47.2,1,0,95,73,cape_cod_sfs
02876,90.4,2,0,92,111,cape_cod_sfs
02878,88.4,0,0,54,79,cape_cod_sfs
02879,54.2,0,0,88,70,cape_cod_sfs
02881,56.7,1,0,85,73,cape_cod_sfs
02882,59.3,0,0,83,67,cape_cod_sfs
02885,88.6,1,0,59,93,cape_cod_sfs
02886,73.6,9,1,76,90,cape_cod_sfs
02888,79.8,15,1,72,94,cape_cod_sfs
02889,78.8,2,1,69,90,cape_cod_sfs
02891,32,0,0,110,69,cape_cod_sfs
02892,51.6,1,0,91,75,cape_cod_sfs
02893,67.7,4,0,81,88,cape_cod_sfs
02894,41.8,0,0,100,73,cape_cod_sfs
02895,94.8,3,1,86,113,cape_cod_sfs
02896,90.2,1,0,88,110,cape_cod_sfs
02898,47.5,1,0,96,77,cape_cod_sfs
02903,84.7,21,0,73,100,cape_cod_sfs
02904,86.1,6,0,76,103,cape_cod_sfs
02905,83.1,22,2,71,97,cape_cod_sfs
02906,87.4,13,0,72,102,cape_cod_sfs
02907,82.3,20,0,74,98,cape_cod_sfs
02908,84.4,8,0,76,101,cape_cod_sfs
02909,82,12,0,76,100,cape_cod_sfs
02910,79.8,25,4,74,96,cape_cod_sfs
02911,83.7,4,0,79,102,cape_cod_sfs
02912,85.6,19,0,73,101,cape_cod_sfs
02914,87.1,18,2,69,100,cape_cod_sfs
02915,85,16,2,68,96,cape_cod_sfs
02916,90,8,2,69,103,cape_cod_sfs
02917,85.1,8,0,84,105,cape_cod_sfs
02918,85,7,0,76,102,cape_cod_sfs
02919,78.7,4,0,82,100,cape_cod_sfs
02920,77.4,15,5,77,95,cape_cod_sfs
02921,74,2,5,81,95,cape_cod_sfs
03031,61.3,0,0,,,
03032,43.2,0,0,,,
03033,69.5,0,0,149,141,cape_cod_sfs
03034,43.7,0,0,,,
03036,34.4,0,0,,,
03037,42.2,0,0,,,
03038,34.9,0,1,146,155,cape_cod_sfs
03042,25.8,0,0,,,
03043,79.4,0,0,,,
03044,24.7,0,0,,,
03045,59.7,0,5,,,
03046,66,0,0,,,
03047,84,0,0,,,
03048,76.5,0,0,,,
03049,62.3,0,0,145,143,cape_cod_sfs
03051,48.2,4,0,138,149,cape_cod_sfs
03052,50.8,1,0,148,149,cape_cod_sfs
03053,44,0,0,147,152,cape_cod_sfs
03054,54.9,1,0,,,
03055,67.8,6,3,,,
03057,68.8,0,0,,,
03060,52.7,7,4,138,147,cape_cod_sfs
03062,56.7,4,4,138,145,cape_cod_sfs
03063,56.1,7,4,144,146,cape_cod_sfs
03064,52.8,8,4,142,147,cape_cod_sfs
03070,68.8,0,0,,,
03071,85.3,0,0,,,
03076,44,0,0,132,150,cape_cod_sfs
03077,32.4,0,0,,,
03079,32.8,1,0,133,155,cape_cod_sfs
03082,74.9,0,0,,,
03084,84,0,0,,,
03086,74.6,2,4,,,
03087,38.3,1,0,138,153,cape_cod_sfs
03101,51.2,5,3,,,
03102,53.7,3,4,,,
03103,48.7,10,3,,,
03104,49.7,2,3,,,
03106,52.7,3,0,,,
03109,45.4,8,3,,,
03110,56.2,1,0,,,
03215,138,0,0,,,
03216,98,0,0,,,
03217,112.2,0,0,,,
03218,59.7,0,0,,,
03220,82,0,0,,,
03221,98.7,0,0,,,
03222,113,0,0,,,
03223,125.9,0,0,,,
03224,75.8,0,0,,,
03225,60.7,0,0,,,
03226,104.2,0,0,,,
03227,113.4,0,0,,,
03229,76.7,0,0,,,
03230,108,0,0,,,
03231,95.7,0,0,,,
03233,105.4,0,0,,,
03234,53,0,0,,,
03235,90.6,1,2,,,
03237,73.6,0,0,,,
03238,146.7,0,0,,,
03240,116.8,0,0,,,
03241,119.2,0,0,,,
03242,85.3,0,0,,,
03243,102.2,0,0,,,
03244,90.6,1,1,,,
03245,112.8,0,0,,,
03246,91.2,2,0,,,
03249,81.1,0,0,,,
03251,147.2,0,1,,,
03253,96.9,0,0,,,
03254,100.1,0,0,,,
03255,106,0,0,,,
03256,102.5,0,0,,,
03257,109.1,0,1,,,
03258,61,0,0,,,
03259,120.9,0,0,,,
03260,101.2,0,0,,,
03261,46.2,0,0,,,
03262,140.9,0,0,,,
03263,57.2,0,2,,,
03264,116.2,0,0,,,
03266,129.1,0,0,,,
03268,92.5,0,0,,,
03269,92.8,0,0,,,
03273,98.3,0,0,,,
03275,55.4,0,0,,,
03276,83.5,2,0,,,
03278,92.2,0,0,,,
03279,144,0,0,,,
03280,106.2,0,0,,,
03281,72.3,0,0,,,
03282,137.6,0,0,,,
03284,113.9,0,0,,,
03285,132.8,0,0,,,
03287,106,0,0,,,
03290,34.5,0,0,,,
03291,39.3,0,0,,,
03293,137.3,0,0,,,
03301,68.8,1,1,,,
03303,80.6,1,0,,,
03304,61.7,2,0,,,
03307,68.5,0,2,,,
03431,118.6,0,4,,,
03440,93.7,0,1,,,
03441,131,0,0,,,
03442,86.9,1,0,,,
03443,131.8,0,0,,,
03444,99.5,0,0,,,
03445,111.9,0,0,,,
03446,118,0,0,,,
03447,107.6,1,0,,,
03448,116,0,0,,,
03449,94.3,0,0,,,
03450,99.5,0,0,,,
03451,135.4,0,0,,,
03452,99,0,0,,,
03455,107.9,0,1,,,
03456,113.7,0,0,,,
03457,104.2,0,0,,,
03458,89,1,2,,,
03461,96.2,0,0,,,
03462,125.5,0,0,,,
03464,104.5,0,0,,,
03465,109.5,0,0,,,
03466,135.2,2,0,,,
03467,129,0,0,,,
03470,123.6,0,0,,,
03561,177.7,1,0,,,
03570,181.4,1,3,,,
03574,163.2,0,0,,,
03575,163.5,0,0,,,
03576,226,0,0,,,
03579,227.1,0,0,,,
03580,156.1,0,0,,,
03581,164.3,0,0,,,
03582,191.3,0,0,,,
03583,174.2,0,0,,,
03584,185.6,1,0,,,
03585,170.1,1,0,,,
03586,165.5,0,0,,,
03588,192.6,0,0,,,
03590,209.1,0,0,,,
03592,248.7,0,0,,,
03593,160.1,0,0,,,
03595,164.8,0,0,,,
03597,209.6,0,0,,,
03598,176.1,0,0,,,
03601,125,0,0,,,
03602,124.8,0,0,,,
03603,129.8,1,0,,,
03604,127.9,0,0,,,
03605,114.9,0,0,,,
03607,119.5,0,0,,,
03608,127.4,0,0,,,
03609,132.7,1,0,,,
03740,169.7,0,0,,,
03741,127.5,0,1,,,
03743,130.5,1,3,,,
03745,134.7,0,0,,,
03748,129.3,0,2,,,
03750,141.6,0,0,,,
03751,116.7,0,0,,,
03752,109.8,0,0,,,
03753,125.8,0,0,,,
03755,139.5,0,3,,,
03765,159.2,0,0,,,
03766,138.8,5,0,,,
03768,143.3,0,0,,,
03770,134.1,0,0,,,
03771,180.2,0,0,,,
03773,121.8,1,0,,,
03774,161.9,1,0,,,
03777,145.4,0,0,,,
03779,150.4,0,0,,,
03780,157,1,0,,,
03781,138.6,0,0,,,
03782,114.7,1,0,,,
03784,143.8,4,0,,,
03785,149.9,0,0,,,
03801,19.9,13,0,,,
03809,69.1,0,2,,,
03810,77.2,0,0,,,
03811,26.8,1,0,137,158,cape_cod_sfs
03812,136.3,0,0,,,
03813,137.6,0,0,,,
03814,100.6,0,0,,,
03816,94.4,0,0,,,
03817,114.5,0,0,,,
03818,122.7,0,0,,,
03819,23.6,0,0,146,161,cape_cod_sfs
03820,32,3,0,,,
03823,31.6,3,0,,,
03824,24.9,1,1,,,
03825,38.5,2,0,,,
03826,22.9,2,0,141,160,cape_cod_sfs
03827,12,0,0,139,164,cape_cod_sfs
03830,80.3,0,0,,,
03832,113.2,0,0,,,
03833,13.9,4,0,147,166,cape_cod_sfs
03835,54.8,0,1,,,
03836,106.4,0,0,,,
03837,70.3,0,0,,,
03838,138.1,0,0,,,
03839,42.6,2,1,,,
03840,15.7,2,0,,,
03841,26.9,1,0,141,158,cape_cod_sfs
03842,4.6,0,0,140,170,cape_cod_sfs
03844,4.2,2,0,139,168,cape_cod_sfs
03845,135.3,0,0,,,
03846,145.4,0,0,,,
03847,132.3,0,0,,,
03848,18.4,1,0,142,162,cape_cod_sfs
03849,112.5,0,0,,,
03850,96.1,0,0,,,
03851,61.5,1,0,,,
03852,67.2,1,0,,,
03853,89.8,0,0,,,
03854,21,1,0,,,
03855,67.4,0,0,,,
03856,18.3,1,0,,,
03857,20.7,1,1,,,
03858,16.4,1,0,136,162,cape_cod_sfs
03860,129,0,0,,,
03861,27.6,0,0,,,
03862,9.1,0,0,144,171,cape_cod_sfs
03864,90.3,0,0,,,
03865,20.8,1,0,135,160,cape_cod_sfs
03867,46.3,3,1,,,
03868,47.8,1,1,,,
03869,35.7,1,0,,,
03870,15.2,3,0,148,173,cape_cod_sfs
03871,10.8,0,0,144,172,cape_cod_sfs
03872,76.3,0,0,,,
03873,27.6,0,0,147,159,cape_cod_sfs
03874,2.1,4,0,134,169,cape_cod_sfs
03875,115.1,0,0,,,
03878,39.5,1,0,,,
03882,95.6,0,0,,,
03883,108.1,0,0,,,
03884,49.3,1,0,,,
03885,13.6,2,0,149,168,cape_cod_sfs
03886,113.2,0,0,,,
03887,67.4,0,0,,,
03890,105.9,0,0,,,
03894,83.4,1,2,,,
03897,118.6,0,0,,,
03901,44.5,0,0,,,
03902,39.4,0,0,,,
03903,28.2,0,0,,,
03904,25.2,6,0,,,
03905,23.1,0,0,145,178,cape_cod_sfs
03906,50.7,0,0,,,
03907,44.1,0,0,,,
03908,37.7,0,0,,,
03909,32.7,0,0,,,
03910,36.1,0,0,,,
03911,31.4,0,0,,,
04001,71.3,0,0,,,
04002,67.3,0,0,,,
04003,116.9,0,0,,,
04005,72.2,4,0,,,
04006,73.2,0,0,,,
04008,150.1,0,0,,,
04009,128,0,0,,,
04010,114.9,0,0,,,
04011,131.5,0,0,,,
04015,120.2,2,0,,,
04017,111.8,0,0,,,
04019,106.3,0,0,,,
04020,96.6,0,0,,,
04021,109.9,0,0,,,
04022,122,0,0,,,
04024,105,0,0,,,
04027,55.9,0,0,,,
04029,111.1,0,0,,,
04030,77.7,0,0,,,
04032,121.8,0,0,,,
04037,134,0,0,,,
04038,94.5,1,0,,,
04039,118.4,0,0,,,
04040,138.3,0,0,,,
04041,105.6,0,0,,,
04042,83.6,0,0,,,
04043,59.7,0,0,,,
04046,66.4,4,0,,,
04047,92.8,0,0,,,
04048,87.9,0,0,,,
04049,94.9,0,0,,,
04050,104.1,0,0,,,
04051,143.8,0,0,,,
04055,120.9,0,0,,,
04056,84.7,0,0,,,
04057,133.6,0,0,,,
04061,82.3,0,0,,,
04062,105.9,0,2,,,
04063,76.3,0,0,,,
04064,79,0,0,,,
04066,119.9,0,0,,,
04068,104.7,0,0,,,
04069,124,0,0,,,
04071,113.9,2,0,,,
04072,78.7,0,0,,,
04073,57.7,3,1,,,
04074,86.2,0,0,,,
04076,72.8,0,0,,,
04079,121.5,0,0,,,
04083,62.9,0,2,,,
04084,98.6,0,0,,,
04085,99.5,0,0,,,
04086,138.7,0,0,,,
04087,75,0,0,,,
04088,145.3,0,0,,,
04090,50.8,0,0,,,
04091,104.8,0,0,,,
04092,98.5,2,0,,,
04093,85.7,0,0,,,
04095,81.3,0,0,,,
04096,113.6,1,0,,,
04097,116.2,0,0,,,
04101,97.5,6,0,,,
04102,95,11,0,,,
04103,99.4,1,0,,,
04105,104.3,0,0,,,
04106,93.3,9,0,,,
04107,91.2,0,0,,,
04108,98,1,0,,,
04109,98.9,2,0,,,
04110,108.1,1,0,,,
04210,140.4,2,0,,,
04216,198,0,0,,,
04217,166.1,0,0,,,
04219,168.6,0,0,,,
04220,165.6,0,0,,,
04221,182.5,0,0,,,
04222,131,0,0,,,
04224,188.1,0,0,,,
04226,192.3,0,0,,,
04227,190.9,0,0,,,
04231,151.7,0,0,,,
04234,198,0,0,,,
04236,154.3,0,0,,,
04237,177.7,0,0,,,
04238,148.5,0,0,,,
04239,187.3,0,0,,,
04240,143.2,2,0,,,
04250,138.1,2,0,,,
04252,141.7,1,0,,,
04253,175.8,0,0,,,
04254,181.1,0,0,,,
04255,160.2,0,0,,,
04256,138.8,1,0,,,
04257,186.1,1,0,,,
04258,143.8,1,0,,,
04259,162.9,0,0,,,
04260,125.9,0,0,,,
04261,185.6,0,0,,,
04263,165.6,0,0,,,
04265,167,0,0,,,
04267,147.6,0,0,,,
04268,148.8,0,0,,,
04270,137.9,0,0,,,
04271,154,0,0,,,
04274,132.9,1,0,,,
04275,201.2,0,0,,,
04276,185.6,0,2,,,
04280,149.5,0,0,,,
04281,152.7,0,0,,,
04282,159.6,0,0,,,
04284,172.7,0,0,,,
04285,201.5,0,0,,,
04286,167.2,0,0,,,
04287,148.5,0,0,,,
04289,160,0,0,,,
04290,176.6,0,0,,,
04292,167.9,0,0,,,
04294,198.8,0,1,,,
04330,184.2,1,0,,,
04341,183.7,0,0,,,
04342,159.6,0,0,,,
04344,172.3,0,0,,,
04345,167.3,1,2,,,
04346,173.1,0,0,,,
04347,175.2,0,0,,,
04348,182,0,0,,,
04349,181.9,0,0,,,
04350,159.6,0,0,,,
04351,179,0,0,,,
04352,188.3,0,0,,,
04353,175.1,0,0,,,
04354,201.8,0,0,,,
04355,180.3,0,0,,,
04357,158.4,0,0,,,
04358,198.9,0,0,,,
04359,167.2,1,2,,,
04360,196.3,0,0,,,
04363,188.1,0,0,,,
04364,172.3,1,0,,,
04401,269.6,2,0,,,
04406,277.7,0,0,,,
04408,313.9,0,0,,,
04410,288.7,0,0,,,
04411,288.5,0,0,,,
04412,269.5,0,0,,,
04413,382.5,0,0,,,
04414,312.7,0,0,,,
04415,308,0,0,,,
04416,255.3,0,1,,,
04417,323.8,0,0,,,
04418,309.5,0,0,,,
04419,258,0,0,,,
04421,234.4,0,0,,,
04422,282.6,0,0,,,
04424,389,0,0,,,
04426,288.4,0,4,,,
04427,274.2,0,0,,,
04428,280.7,0,0,,,
04429,270.4,0,0,,,
04430,354.9,0,1,,,
04431,255,0,0,,,
04434,249.1,0,0,,,
04435,267.8,0,0,,,
04438,244,0,0,,,
04441,333.4,0,0,,,
04442,300.6,0,0,,,
04443,284.6,0,0,,,
04444,254.2,0,0,,,
04448,317.1,0,0,,,
04449,280.8,0,0,,,
04450,272,0,0,,,
04451,364.4,0,0,,,
04453,303.4,0,0,,,
04454,393,0,0,,,
04455,337.5,0,0,,,
04456,265.3,0,0,,,
04457,338,0,0,,,
04459,359.7,0,1,,,
04460,356.6,0,0,,,
04461,295.5,0,0,,,
04462,376.6,0,0,,,
04463,307.9,0,0,,,
04464,287.6,0,0,,,
04468,291.7,0,0,,,
04469,283.2,0,0,,,
04471,411.1,0,0,,,
04472,255.7,0,0,,,
04473,277.8,0,0,,,
04474,260.1,0,0,,,
04475,312.2,0,0,,,
04476,246.4,0,0,,,
04478,326.1,0,0,,,
04479,277.1,0,0,,,
04481,295.5,0,0,,,
04485,289.9,0,0,,,
04487,352.9,0,0,,,
04488,259.7,0,0,,,
04489,282.7,0,0,,,
04490,367.4,0,0,,,
04491,397.4,0,0,,,
04492,371.3,0,0,,,
04493,322.6,0,0,,,
04495,349.5,0,0,,,
04496,249.4,0,0,,,
04497,384.9,0,0,,,
04530,137.5,1,0,,,
04535,165.7,0,0,,,
04537,148.9,0,0,,,
04538,144.3,0,0,,,
04539,161.6,1,0,,,
04541,155.6,0,0,,,
04543,166.1,0,0,,,
04544,144.3,0,0,,,
04547,171.4,0,0,,,
04548,136.7,0,0,,,
04551,166.2,0,0,,,
04553,164.7,0,0,,,
04554,152.2,0,0,,,
04555,173.2,0,0,,,
04556,156,0,0,,,
04558,153.7,0,0,,,
04562,127.8,0,0,,,
04563,178.4,0,0,,,
04564,159.7,1,0,,,
04568,151.4,0,0,,,
04570,141.2,0,0,,,
04571,146,0,0,,,
04572,180.2,0,0,,,
04573,157,0,0,,,
04574,191.6,1,0,,,
04575,142.9,0,0,,,
04576,139.7,0,0,,,
04578,152.3,1,0,,,
04579,146.7,0,0,,,
04605,279.7,0,0,,,
04606,311.2,0,0,,,
04607,282.3,0,0,,,
04609,266.4,0,0,,,
04611,312.4,0,0,,,
04612,249.9,0,0,,,
04613,279.7,0,0,,,
04614,251,0,0,,,
04616,241.2,0,0,,,
04617,236.1,0,0,,,
04619,382.7,0,0,,,
04622,309.8,0,0,,,
04623,321.4,0,0,,,
04624,286,0,0,,,
04625,260.3,0,0,,,
04626,351.4,0,0,,,
04627,222.2,0,0,,,
04628,360.9,0,0,,,
04630,347.7,0,0,,,
04631,380.3,0,0,,,
04634,284.9,0,0,,,
04635,242,0,0,,,
04640,274.1,0,0,,,
04642,228.7,0,0,,,
04643,303.7,0,0,,,
04645,221.6,0,0,,,
04646,259.7,0,0,,,
04648,323.7,0,0,,,
04649,326.1,0,0,,,
04650,231.7,0,0,,,
04652,371.2,0,0,,,
04653,249.5,0,0,,,
04654,334.5,0,0,,,
04655,340.2,0,0,,,
04657,357.7,0,0,,,
04658,298.3,0,0,,,
04660,257.1,0,0,,,
04662,258.9,0,0,,,
04664,284.5,0,0,,,
04666,370,0,0,,,
04667,379.1,0,0,,,
04668,358.8,0,0,,,
04669,284.4,0,0,,,
04671,381.6,0,0,,,
04673,234.4,0,0,,,
04674,244.7,0,0,,,
04675,261.1,0,0,,,
04676,240.2,0,0,,,
04677,276.8,0,0,,,
04679,255.2,0,0,,,
04680,292,0,0,,,
04681,225.6,0,0,,,
04683,220.7,0,0,,,
04684,256.6,0,0,,,
04685,239.2,0,0,,,
04686,343.8,0,0,,,
04691,354.8,0,0,,,
04693,275.9,0,0,,,
04694,365.2,0,0,,,
04730,435.9,0,0,,,
04732,448.7,0,0,,,
04733,370.9,0,0,,,
04734,460.9,0,0,,,
04735,446.7,0,0,,,
04736,498.2,0,0,,,
04737,426.3,0,0,,,
04739,486.7,0,0,,,
04740,477.9,0,0,,,
04742,491.2,0,1,,,
04743,502.2,0,0,,,
04745,523.1,0,0,,,
04746,528.4,0,0,,,
04747,400.5,0,0,,,
04750,508.7,0,0,,,
04756,530.9,1,0,,,
04757,458.8,0,0,,,
04758,470.7,0,0,,,
04760,446.8,0,0,,,
04761,424.1,1,0,,,
04762,501.7,0,0,,,
04763,414.3,0,0,,,
04764,433.6,0,0,,,
04765,393.3,0,0,,,
04766,490,0,0,,,
04768,455.9,0,0,,,
04769,477.7,0,1,,,
04772,521.5,0,0,,,
04773,527.5,0,0,,,
04774,491.4,0,0,,,
04776,382.1,0,0,,,
04777,378,0,0,,,
04779,509.6,0,0,,,
04780,417.4,0,0,,,
04781,504.2,0,0,,,
04783,505.3,0,0,,,
04785,518.7,0,1,,,
04786,481.1,0,0,,,
04787,463.8,0,0,,,
04841,194.9,2,0,,,
04843,207,0,3,,,
04847,200.4,0,0,,,
04848,220.2,0,0,,,
04849,215.3,0,0,,,
04851,191.7,0,0,,,
04852,157.5,0,0,,,
04853,210.8,0,0,,,
04854,190.6,0,0,,,
04855,170.5,0,0,,,
04856,199.2,0,0,,,
04858,187.1,1,0,,,
04859,183.1,0,0,,,
04860,174.1,0,0,,,
04861,190.7,4,0,,,
04862,197.5,0,0,,,
04863,207,0,0,,,
04864,188.2,0,0,,,
04901,209.4,0,1,,,
04910,211.5,0,0,,,
04911,220.7,0,0,,,
04912,248.4,0,0,,,
04915,226.9,0,0,,,
04917,194.4,0,0,,,
04918,199.8,0,0,,,
04920,259.2,0,1,,,
04921,231.8,0,0,,,
04922,229.6,0,0,,,
04923,263.5,0,0,,,
04924,234,0,0,,,
04925,268,0,0,,,
04926,205.9,0,0,,,
04927,222.7,0,0,,,
04928,260.9,0,0,,,
04929,242.5,0,0,,,
04930,266.2,0,1,,,
04932,242.3,0,0,,,
04936,273.5,0,0,,,
04937,217,0,0,,,
04938,205,0,0,,,
04939,277.3,0,0,,,
04940,200.9,0,0,,,
04941,215.3,0,0,,,
04942,258.7,0,0,,,
04943,244.6,0,0,,,
04944,221.1,1,0,,,
04945,301.2,0,0,,,
04947,243.3,0,0,,,
04949,203.8,0,0,,,
04950,230.2,0,1,,,
04951,237.4,0,0,,,
04952,216.6,0,0,,,
04953,254.8,0,0,,,
04955,206.1,0,0,,,
04956,219.7,0,0,,,
04957,216.7,0,0,,,
04958,235.4,0,0,,,
04961,256.5,0,0,,,
04963,203.2,0,0,,,
04964,227.4,0,0,,,
04965,246.6,0,0,,,
04966,211.3,0,0,,,
04967,237,0,0,,,
04969,246.4,0,0,,,
04970,235.2,0,0,,,
04971,254.8,0,0,,,
04973,211.1,0,0,,,
04974,233.2,3,0,,,
04975,217,0,0,,,
04976,230.5,0,2,,,
04978,211.3,0,0,,,
04979,241.7,0,0,,,
04981,241.5,0,0,,,
04982,248.2,0,0,,,
04983,229.8,0,0,,,
04984,205.3,0,0,,,
04985,285.8,0,0,,,
04986,225.8,0,0,,,
04987,235.3,0,0,,,
04988,220.9,0,0,,,
04989,195.6,0,0,,,
04992,203.5,0,0,,,
05001,151.3,0,1,,,
05009,146.9,4,0,,,
05030,138.2,0,0,,,
05031,167.2,0,0,,,
05032,177.4,0,0,,,
05033,162.4,0,1,,,
05034,162.8,0,0,,,
05035,168.6,0,0,,,
05036,188,0,0,,,
05037,146.4,0,0,,,
05038,177.7,0,1,,,
05039,175.2,0,0,,,
05040,169.7,0,0,,,
05041,180.2,0,0,,,
05042,180.8,0,0,,,
05043,149.4,0,0,,,
05045,156.2,0,0,,,
05046,186.7,0,0,,,
05048,148.7,0,1,,,
05050,180.6,0,0,,,
05051,166.6,0,0,,,
05052,144.9,2,0,,,
05053,160.4,0,0,,,
05055,154.2,0,0,,,
05056,164.2,0,0,,,
05058,158.6,0,0,,,
05059,152.1,0,0,,,
05060,191.5,0,0,,,
05061,180.2,0,0,,,
05062,155.6,0,0,,,
05065,161,0,0,,,
05067,162.4,0,0,,,
05068,168.8,0,0,,,
05069,175.6,0,0,,,
05070,160.6,0,0,,,
05071,157.5,0,0,,,
05072,165.6,0,0,,,
05073,153.7,0,0,,,
05075,156.7,0,0,,,
05076,177.4,0,0,,,
05077,171.8,0,0,,,
05079,167.6,0,0,,,
05081,170.2,0,0,,,
05083,161.2,0,0,,,
05084,159.2,0,0,,,
05086,178.4,0,0,,,
05088,146.2,2,0,,,
05089,145.2,0,1,,,
05091,161,0,0,,,
05101,136.2,1,0,,,
05141,142.1,0,0,,,
05142,151,0,0,,,
05143,150.9,0,0,,,
05146,148.5,0,0,,,
05148,163.9,0,1,,,
05149,160.2,0,5,,,
05150,144.8,0,0,,,
05151,144.6,0,0,,,
05152,173.8,0,0,,,
05153,157,0,0,,,
05154,139.1,0,0,,,
05155,163.3,0,0,,,
05156,138.7,0,1,,,
05158,134.1,0,0,,,
05161,165.4,0,1,,,
05201,185.8,0,0,,,
05250,190.4,0,0,,,
05251,185.9,0,0,,,
05252,181.5,0,0,,,
05253,179.1,0,0,,,
05254,182.6,0,0,,,
05255,178.8,0,0,,,
05257,196.7,0,0,,,
05260,180.6,0,0,,,
05261,177.5,0,0,,,
05262,181.4,0,0,,,
05301,147.7,0,2,,,
05340,175.2,0,0,,,
05341,159.1,0,0,,,
05342,159.3,0,0,,,
05343,161.9,0,1,,,
05344,153.7,0,0,,,
05345,148.1,0,0,,,
05346,138.2,0,0,,,
05350,173.6,0,1,,,
05351,153,0,0,,,
05352,181.8,0,0,,,
05353,150.1,0,1,,,
05354,137.3,0,0,,,
05355,160.3,0,0,,,
05356,164.3,0,0,,,
05358,154,0,0,,,
05359,155.1,0,0,,,
05360,171.8,0,0,,,
05361,165.9,0,5,,,
05362,147.5,0,0,,,
05363,167.9,0,1,,,
05401,258.8,0,0,,,
05403,253.9,1,0,,,
05404,258.4,1,0,,,
05405,257.4,1,0,,,
05408,264.2,0,0,,,
05439,257.3,2,0,,,
05440,295.2,0,0,,,
05441,260,0,0,,,
05442,255.4,0,0,,,
05443,224.2,0,0,,,
05444,251.8,0,0,,,
05445,247.8,0,0,,,
05446,265.1,1,0,,,
05447,271.4,0,0,,,
05448,263,0,0,,,
05450,271.2,1,0,,,
05452,253.9,0,0,,,
05454,266.7,0,2,,,
05455,271.3,0,0,,,
05456,243.3,0,0,,,
05457,282.9,0,0,,,
05458,281.4,0,0,,,
05459,287.2,0,0,,,
05461,240.3,0,1,,,
05462,230.2,0,0,,,
05463,286.3,0,0,,,
05464,253,0,0,,,
05465,241,1,0,,,
05468,268.6,0,1,,,
05471,255.4,0,0,,,
05472,230,1,0,,,
05473,240.9,0,0,,,
05474,287.5,0,0,,,
05476,270,0,0,,,
05477,237.9,0,0,,,
05478,278.2,4,0,,,
05481,280.7,4,0,,,
05482,254.3,0,0,,,
05483,279.6,1,0,,,
05485,280.6,1,0,,,
05486,275.6,0,0,,,
05487,226,0,0,,,
05488,290.6,1,0,,,
05489,248.3,0,0,,,
05491,241.6,0,0,,,
05492,255.7,0,0,,,
05494,257.3,0,0,,,
05495,248.2,1,0,,,
05602,210.9,0,0,,,
05640,208,0,0,,,
05641,192.8,1,1,,,
05647,204.2,1,2,,,
05648,211.4,0,0,,,
05649,184.6,0,0,,,
05650,210.2,0,0,,,
05651,202.7,0,0,,,
05652,247.3,0,0,,,
05653,240.3,0,0,,,
05654,190.8,1,0,,,
05655,236.4,0,0,,,
05656,244.2,0,1,,,
05658,203.1,0,0,,,
05660,216.3,0,0,,,
05661,230.7,0,0,,,
05663,203.3,0,0,,,
