fips,p_pga_ge_0_1g_per_year,p_pga_ge_0_2g_per_year,mmi6_100yr,model
13215,0.0003246,0.00008204,0.0877,conus-2023-grid
13217,0.000705,0.0001868,0.1481,conus-2023-grid
13219,0.0009286,0.0002563,0.1879,conus-2023-grid
13221,0.001231,0.0003889,0.1721,conus-2023-grid
13223,0.00108,0.0003176,0.1372,conus-2023-grid
13225,0.0004227,0.0001088,0.1378,conus-2023-grid
13227,0.001774,0.0005715,0.1537,conus-2023-grid
13229,0.0004016,0.000101,0.1246,conus-2023-grid
13231,0.0004691,0.0001179,0.1353,conus-2023-grid
13233,0.001317,0.0004199,0.1462,conus-2023-grid
13235,0.0003909,0.00009851,0.1112,conus-2023-grid
13237,0.0008314,0.0002517,0.1394,conus-2023-grid
13239,0.0002014,0.0000462,0.04993,conus-2023-grid
13241,0.001823,0.0005745,0.1567,conus-2023-grid
13243,0.0001892,0.00004347,0.1198,conus-2023-grid
13245,0.001433,0.0004595,0.16,conus-2023-grid
13247,0.000711,0.000183,0.1451,conus-2023-grid
13249,0.0002828,0.00006621,0.0881,conus-2023-grid
13251,0.001385,0.0004888,0.2077,conus-2023-grid
13253,0.0001167,0.00002909,0.09442,conus-2023-grid
13255,0.0005366,0.000136,0.1038,conus-2023-grid
13257,0.001399,0.0004155,0.1802,conus-2023-grid
13259,0.0002344,0.00005444,0.1018,conus-2023-grid
13261,0.0002505,0.00005794,0.1053,conus-2023-grid
13263,0.0003682,0.00009372,0.07746,conus-2023-grid
13265,0.001265,0.0004181,0.1506,conus-2023-grid
13267,0.0007337,0.0002171,0.1656,conus-2023-grid
13269,0.0003503,0.00008618,0.1259,conus-2023-grid
13271,0.0004159,0.0001059,0.103,conus-2023-grid
13273,0.0001993,0.00004583,0.106,conus-2023-grid
13275,0.0001371,0.00003318,0.06143,conus-2023-grid
13277,0.0002225,0.0000518,0.09299,conus-2023-grid
13279,0.0006645,0.0001894,0.1054,conus-2023-grid
13281,0.002077,0.0006556,0.1715,conus-2023-grid
13283,0.0006912,0.0001947,0.1565,conus-2023-grid
13285,0.0004693,0.0001194,0.1072,conus-2023-grid
13287,0.0002522,0.000059,0.1053,conus-2023-grid
13289,0.0005581,0.0001561,0.1191,conus-2023-grid
13291,0.002187,0.0007006,0.2366,conus-2023-grid
13293,0.0004267,0.0001091,0.1009,conus-2023-grid
13295,0.002644,0.0009884,0.2087,conus-2023-grid
13297,0.0008099,0.0002126,0.09867,conus-2023-grid
13299,0.0002868,0.00006769,0.1117,conus-2023-grid
13301,0.001251,0.0004051,0.1858,conus-2023-grid
13303,0.0008538,0.0002468,0.172,conus-2023-grid
13305,0.0005475,0.0001507,0.135,conus-2023-grid
13307,0.0002342,0.00005413,0.07551,conus-2023-grid
13309,0.0005315,0.0001434,0.1127,conus-2023-grid
13311,0.001562,0.0004547,0.1633,conus-2023-grid
13313,0.002901,0.001089,0.2855,conus-2023-grid
13315,0.0003254,0.00007857,0.1241,conus-2023-grid
13317,0.001634,0.0006047,0.19,conus-2023-grid
13319,0.0006874,0.0001995,0.1646,conus-2023-grid
13321,0.0002055,0.00004775,0.1036,conus-2023-grid
15001,0.1597,0.05699,1,hawaii-2021.R2-grid
15003,0.00189,0.00053,0.2829,hawaii-2021.R2-grid
15005,0.006121,0.001766,0.5323,hawaii-2021.R2-grid
15007,0.0002495,0.00006919,0.02965,hawaii-2021.R2-grid
15009,0.008957,0.002362,0.5889,hawaii-2021.R2-grid
16001,0.0001071,0.00001481,0.1378,conus-2023-grid
16003,0.001309,0.0003621,0.1788,conus-2023-grid
16005,0.001457,0.0003241,0.1757,conus-2023-grid
16007,0.00427,0.001353,0.7686,conus-2023-grid
16009,0.000332,0.00008884,0.09766,conus-2023-grid
16011,0.000849,0.0001764,0.4809,conus-2023-grid
16013,0.000376,0.0000673,0.1776,conus-2023-grid
16015,0.001117,0.0002646,0.207,conus-2023-grid
16017,0.0003426,0.00009095,0.04455,conus-2023-grid
16019,0.003392,0.0009424,0.352,conus-2023-grid
16021,0.0002258,0.0000514,0.02219,conus-2023-grid
16023,0.0005545,0.0001586,0.202,conus-2023-grid
16025,0.0007693,0.0001578,0.1101,conus-2023-grid
16027,0.000115,0.00001939,0.1409,conus-2023-grid
16029,0.006002,0.001711,0.7822,conus-2023-grid
16031,0.0003726,0.0000834,0.04825,conus-2023-grid
16033,0.001695,0.0003736,0.3614,conus-2023-grid
16035,0.0002441,0.00005953,0.0486,conus-2023-grid
16037,0.007612,0.002388,0.4523,conus-2023-grid
16039,0.0001942,0.00002989,0.04869,conus-2023-grid
16041,0.002619,0.0006678,0.5247,conus-2023-grid
16043,0.002945,0.0006361,0.5111,conus-2023-grid
16045,0.0005654,0.0001745,0.0902,conus-2023-grid
16047,0.0001516,0.00003241,0.1704,conus-2023-grid
16049,0.0003155,0.00007854,0.1197,conus-2023-grid
16051,0.0007655,0.0001355,0.5399,conus-2023-grid
16053,0.0001775,0.00004117,0.1747,conus-2023-grid
16055,0.0004648,0.0001306,0.0729,conus-2023-grid
16057,0.0002179,0.0000567,0.05913,conus-2023-grid
16059,0.001971,0.0004975,0.2573,conus-2023-grid
16061,0.000238,0.00006445,0.09961,conus-2023-grid
16063,0.0001827,0.00003722,0.2342,conus-2023-grid
16065,0.001865,0.0004445,0.4846,conus-2023-grid
16067,0.0001829,0.00003256,0.1891,conus-2023-grid
16069,0.0002209,0.00005757,0.02422,conus-2023-grid
16071,0.002499,0.0007952,0.1609,conus-2023-grid
16073,0.000261,0.00007849,0.09163,conus-2023-grid
16075,0.0003182,0.00006389,0.1,conus-2023-grid
16077,0.0005292,0.0001043,0.1311,conus-2023-grid
16079,0.0006906,0.000191,0.07686,conus-2023-grid
16081,0.003192,0.0007523,0.6617,conus-2023-grid
16083,0.0001981,0.00004498,0.2006,conus-2023-grid
16085,0.002768,0.0007142,0.3442,conus-2023-grid
16087,0.0009763,0.0002705,0.1594,conus-2023-grid
17001,0.0005117,0.0001055,0.1581,conus-2023-grid
17003,0.01069,0.005181,0.6693,conus-2023-grid
17005,0.003869,0.001403,0.3888,conus-2023-grid
17007,0.0003453,0.0001194,0.08142,conus-2023-grid
17009,0.0006336,0.0001365,0.1757,conus-2023-grid
17011,0.000478,0.0001546,0.1269,conus-2023-grid
17013,0.001665,0.0004725,0.2108,conus-2023-grid
17015,0.0002873,0.00009059,0.0891,conus-2023-grid
17017,0.0007571,0.0001701,0.1805,conus-2023-grid
17019,0.000856,0.0002178,0.1929,conus-2023-grid
17021,0.001583,0.0004327,0.2607,conus-2023-grid
17023,0.002105,0.0006825,0.2916,conus-2023-grid
17025,0.004294,0.001532,0.4163,conus-2023-grid
17027,0.004949,0.001907,0.4538,conus-2023-grid
17029,0.001705,0.0004946,0.2702,conus-2023-grid
17031,0.0003503,0.0001113,0.1063,conus-2023-grid
17033,0.00317,0.001135,0.3606,conus-2023-grid
17035,0.002289,0.0007087,0.3135,conus-2023-grid
17037,0.0004995,0.0001809,0.1128,conus-2023-grid
17039,0.0007755,0.0001805,0.1869,conus-2023-grid
17041,0.001273,0.0003478,0.2356,conus-2023-grid
17043,0.0004442,0.0001535,0.1145,conus-2023-grid
17045,0.001416,0.0004259,0.2397,conus-2023-grid
17047,0.006635,0.002954,0.4712,conus-2023-grid
17049,0.002993,0.0009636,0.273,conus-2023-grid
17051,0.003341,0.00114,0.3734,conus-2023-grid
17053,0.0005856,0.0001457,0.1603,conus-2023-grid
17055,0.006486,0.002662,0.5255,conus-2023-grid
17057,0.0004905,0.0001079,0.1418,conus-2023-grid
17059,0.006869,0.002939,0.5338,conus-2023-grid
17061,0.001525,0.0004179,0.2209,conus-2023-grid
17063,0.0005318,0.0001695,0.135,conus-2023-grid
17065,0.006628,0.002733,0.5063,conus-2023-grid
17067,0.0003621,0.00007326,0.1196,conus-2023-grid
17069,0.006716,0.002856,0.4235,conus-2023-grid
17071,0.0003018,0.00006642,0.1129,conus-2023-grid
17073,0.0003553,0.0001009,0.1001,conus-2023-grid
17075,0.0005252,0.0001349,0.15,conus-2023-grid
17077,0.006484,0.002731,0.5223,conus-2023-grid
17079,0.003313,0.001148,0.3724,conus-2023-grid
17081,0.005682,0.002216,0.4745,conus-2023-grid
17083,0.002279,0.0007211,0.2899,conus-2023-grid
17085,0.0001936,0.00005793,0.03069,conus-2023-grid
17087,0.008219,0.003792,0.5978,conus-2023-grid
17089,0.0004729,0.0001698,0.1011,conus-2023-grid
17091,0.0004599,0.0001291,0.1188,conus-2023-grid
17093,0.0005372,0.0001872,0.07857,conus-2023-grid
17095,0.0003823,0.00009386,0.07399,conus-2023-grid
17097,0.0003126,0.0001014,0.0391,conus-2023-grid
17099,0.0005575,0.0001859,0.1233,conus-2023-grid
17101,0.004563,0.001809,0.4145,conus-2023-grid
17103,0.0004854,0.0001709,0.1163,conus-2023-grid
17105,0.0005385,0.0001467,0.1335,conus-2023-grid
17107,0.0007781,0.0001782,0.1879,conus-2023-grid
17109,0.0004209,0.00008904,0.1379,conus-2023-grid
17111,0.0003396,0.0001171,0.08426,conus-2023-grid
17113,0.0006148,0.0001463,0.1661,conus-2023-grid
17115,0.001082,0.0002652,0.2208,conus-2023-grid
17117,0.00212,0.0006472,0.2992,conus-2023-grid
17119,0.00387,0.001434,0.3934,conus-2023-grid
17121,0.004788,0.001816,0.4415,conus-2023-grid
17123,0.0005026,0.000143,0.09094,conus-2023-grid
17125,0.0006359,0.0001411,0.1731,conus-2023-grid
17127,0.008394,0.003914,0.5578,conus-2023-grid
17129,0.0008072,0.0001847,0.1591,conus-2023-grid
17131,0.0002762,0.00006934,0.1051,conus-2023-grid
17133,0.004945,0.001951,0.4306,conus-2023-grid
17135,0.002463,0.0007824,0.3128,conus-2023-grid
17137,0.001028,0.0002491,0.1977,conus-2023-grid
17139,0.001438,0.0003841,0.2481,conus-2023-grid
17141,0.000399,0.0001381,0.07417,conus-2023-grid
17143,0.0004644,0.0001136,0.1041,conus-2023-grid
17145,0.005772,0.00229,0.4947,conus-2023-grid
17147,0.0009455,0.000232,0.2026,conus-2023-grid
17149,0.0008487,0.0001955,0.1529,conus-2023-grid
17151,0.007613,0.003388,0.4664,conus-2023-grid
17153,0.01016,0.004974,0.6468,conus-2023-grid
17155,0.000514,0.000159,0.06316,conus-2023-grid
17157,0.005577,0.00223,0.492,conus-2023-grid
17159,0.005064,0.002033,0.4499,conus-2023-grid
17161,0.0002725,0.00007441,0.06993,conus-2023-grid
17163,0.00496,0.001946,0.4307,conus-2023-grid
17165,0.007605,0.003395,0.5637,conus-2023-grid
17167,0.001135,0.0002823,0.2214,conus-2023-grid
17169,0.0005535,0.0001176,0.1642,conus-2023-grid
17171,0.001016,0.0002451,0.1954,conus-2023-grid
17173,0.001962,0.000564,0.2221,conus-2023-grid
17175,0.0004321,0.000119,0.1315,conus-2023-grid
17177,0.0002568,0.00008181,0.06117,conus-2023-grid
17179,0.0005617,0.0001298,0.1535,conus-2023-grid
17181,0.008126,0.003748,0.5452,conus-2023-grid
17183,0.0008268,0.0002234,0.1158,conus-2023-grid
17185,0.006322,0.002839,0.4818,conus-2023-grid
17187,0.0003379,0.00007758,0.1281,conus-2023-grid
17189,0.005407,0.002102,0.4722,conus-2023-grid
17191,0.00554,0.002102,0.4791,conus-2023-grid
17193,0.006439,0.002613,0.5211,conus-2023-grid
17195,0.0003554,0.0001131,0.09357,conus-2023-grid
17197,0.0004655,0.0001471,0.1163,conus-2023-grid
17199,0.007255,0.003162,0.5137,conus-2023-grid
17201,0.0003164,0.0001067,0.08391,conus-2023-grid
17203,0.000525,0.0001347,0.1363,conus-2023-grid
18001,0.0006779,0.0002142,0.1445,conus-2023-grid
18003,0.0005407,0.0001697,0.1117,conus-2023-grid
18005,0.000955,0.0002768,0.2055,conus-2023-grid
18007,0.0005523,0.0001453,0.1536,conus-2023-grid
18009,0.0005559,0.000156,0.1323,conus-2023-grid
18011,0.0007685,0.0002265,0.179,conus-2023-grid
18013,0.001151,0.0003445,0.1456,conus-2023-grid
18015,0.0005055,0.0001355,0.1446,conus-2023-grid
18017,0.0004381,0.0001152,0.1118,conus-2023-grid
18019,0.0009721,0.0002527,0.1525,conus-2023-grid
18021,0.00163,0.0005384,0.2033,conus-2023-grid
18023,0.0006243,0.0001755,0.1625,conus-2023-grid
18025,0.00168,0.0004872,0.1737,conus-2023-grid
18027,0.002543,0.0008479,0.3119,conus-2023-grid
18029,0.0006256,0.000164,0.1504,conus-2023-grid
18031,0.0007542,0.00021,0.1544,conus-2023-grid
18033,0.0005159,0.0001709,0.1108,conus-2023-grid
18035,0.0005652,0.0001543,0.1509,conus-2023-grid
18037,0.002415,0.0007723,0.2323,conus-2023-grid
18039,0.0003445,0.0001033,0.07833,conus-2023-grid
18041,0.0006149,0.0001661,0.1083,conus-2023-grid
18043,0.001125,0.0002971,0.1532,conus-2023-grid
18045,0.0008612,0.0002512,0.1334,conus-2023-grid
18047,0.0006147,0.0001637,0.1222,conus-2023-grid
18049,0.0003716,0.00009759,0.1226,conus-2023-grid
18051,0.005035,0.001979,0.4607,conus-2023-grid
18053,0.0005032,0.0001367,0.1434,conus-2023-grid
18055,0.001968,0.0006494,0.2857,conus-2023-grid
18057,0.0006649,0.0001884,0.1668,conus-2023-grid
18059,0.000701,0.0001996,0.1734,conus-2023-grid
18061,0.001306,0.0003531,0.2097,conus-2023-grid
18063,0.0009703,0.0002996,0.1862,conus-2023-grid
18065,0.0006056,0.0001652,0.1552,conus-2023-grid
18067,0.0005126,0.0001386,0.1459,conus-2023-grid
18069,0.0004774,0.0001345,0.07411,conus-2023-grid
18071,0.001111,0.0003151,0.217,conus-2023-grid
18073,0.0004026,0.0001042,0.123,conus-2023-grid
18075,0.0006869,0.0002072,0.1519,conus-2023-grid
18077,0.000801,0.0002084,0.196,conus-2023-grid
18079,0.0008575,0.0002345,0.1767,conus-2023-grid
18081,0.0009482,0.0002842,0.1974,conus-2023-grid
18083,0.003517,0.001271,0.3425,conus-2023-grid
18085,0.0003722,0.0001041,0.117,conus-2023-grid
18087,0.0004123,0.0001344,0.08679,conus-2023-grid
18089,0.0003585,0.0001012,0.1111,conus-2023-grid
18091,0.0003,0.00008114,0.108,conus-2023-grid
18093,0.001517,0.0004527,0.2325,conus-2023-grid
18095,0.0005832,0.0001599,0.1568,conus-2023-grid
18097,0.0008257,0.000245,0.182,conus-2023-grid
18099,0.000332,0.00008947,0.1126,conus-2023-grid
18101,0.002012,0.0006318,0.2604,conus-2023-grid
18103,0.0004316,0.0001144,0.07165,conus-2023-grid
18105,0.001379,0.0004259,0.2294,conus-2023-grid
18107,0.0008758,0.0002641,0.1433,conus-2023-grid
18109,0.001132,0.000352,0.16,conus-2023-grid
18111,0.0004373,0.0001137,0.126,conus-2023-grid
18113,0.0004305,0.0001344,0.09619,conus-2023-grid
18115,0.0006505,0.0001696,0.1011,conus-2023-grid
18117,0.001654,0.0004859,0.1616,conus-2023-grid
18119,0.001513,0.0004899,0.197,conus-2023-grid
18121,0.0012,0.0003782,0.1524,conus-2023-grid
18123,0.00203,0.0006135,0.1908,conus-2023-grid
18125,0.003403,0.001192,0.3429,conus-2023-grid
18127,0.0003214,0.0000877,0.1021,conus-2023-grid
18129,0.005762,0.002287,0.4415,conus-2023-grid
18131,0.0003753,0.00009707,0.1255,conus-2023-grid
18133,0.001194,0.0003818,0.1323,conus-2023-grid
18135,0.0006437,0.0001829,0.1466,conus-2023-grid
18137,0.0007007,0.0001862,0.08503,conus-2023-grid
18139,0.0006799,0.0001897,0.1615,conus-2023-grid
18141,0.0003018,0.00008504,0.09949,conus-2023-grid
18143,0.0009667,0.000257,0.1854,conus-2023-grid
18145,0.0008113,0.0002358,0.1842,conus-2023-grid
18147,0.002978,0.00101,0.2878,conus-2023-grid
18149,0.0003321,0.00008717,0.1023,conus-2023-grid
18151,0.000488,0.0001674,0.09882,conus-2023-grid
18153,0.002436,0.0008403,0.313,conus-2023-grid
18155,0.0006781,0.0001755,0.1518,conus-2023-grid
18157,0.0006321,0.000176,0.08498,conus-2023-grid
18159,0.0005681,0.0001563,0.1563,conus-2023-grid
18161,0.0005818,0.0001548,0.1212,conus-2023-grid
18163,0.004928,0.001913,0.3948,conus-2023-grid
18165,0.001154,0.0003482,0.2183,conus-2023-grid
18167,0.001737,0.0005708,0.2645,conus-2023-grid
18169,0.000431,0.0001164,0.1269,conus-2023-grid
18171,0.0006954,0.0001901,0.1507,conus-2023-grid
18173,0.003785,0.001373,0.3645,conus-2023-grid
18175,0.001232,0.0003407,0.1814,conus-2023-grid
18177,0.0005947,0.0001607,0.1251,conus-2023-grid
18179,0.0005541,0.0001629,0.1379,conus-2023-grid
18181,0.0004638,0.0001214,0.1404,conus-2023-grid
18183,0.0004367,0.0001276,0.1086,conus-2023-grid
19001,0.00008023,0.00002135,0.0436,conus-2023-grid
19003,0.0000927,0.00002506,0.04726,conus-2023-grid
19005,0.00005579,0.00001564,0.02294,conus-2023-grid
19007,0.0001416,0.0000289,0.06951,conus-2023-grid
19009,0.0000774,0.00002212,0.02285,conus-2023-grid
19011,0.00009181,0.00002323,0.03719,conus-2023-grid
19013,0.00006794,0.00001798,0.05257,conus-2023-grid
19015,0.00006388,0.00001766,0.01621,conus-2023-grid
19017,0.0000575,0.00001573,0.05402,conus-2023-grid
19019,0.00008044,0.00002135,0.03368,conus-2023-grid
19021,0.00007768,0.00002415,0.04313,conus-2023-grid
19023,0.00005394,0.00001496,0.04467,conus-2023-grid
19025,0.00006656,0.00001997,0.05135,conus-2023-grid
19027,0.00007297,0.00002147,0.03029,conus-2023-grid
19029,0.00008453,0.00002362,0.03541,conus-2023-grid
19031,0.0001756,0.00004673,0.07577,conus-2023-grid
19033,0.00004774,0.00001408,0.03601,conus-2023-grid
19035,0.00009687,0.00003036,0.0445,conus-2023-grid
19037,0.00005038,0.00001414,0.04643,conus-2023-grid
19039,0.00009449,0.00002201,0.05541,conus-2023-grid
19041,0.0000783,0.00002471,0.04132,conus-2023-grid
19043,0.00007747,0.00002137,0.0536,conus-2023-grid
19045,0.0002273,0.00006569,0.07494,conus-2023-grid
19047,0.00008649,0.00002592,0.01894,conus-2023-grid
19049,0.00007096,0.0000189,0.01866,conus-2023-grid
19051,0.0001687,0.00003389,0.08233,conus-2023-grid
19053,0.0001088,0.00002426,0.05442,conus-2023-grid
19055,0.00009904,0.00002689,0.0481,conus-2023-grid
19057,0.0002578,0.00005684,0.05767,conus-2023-grid
19059,0.00008063,0.00002573,0.03326,conus-2023-grid
19061,0.0001269,0.00003569,0.05449,conus-2023-grid
19063,0.00006513,0.00002063,0.04072,conus-2023-grid
19065,0.00006301,0.00001724,0.04503,conus-2023-grid
19067,0.00004786,0.00001372,0.0362,conus-2023-grid
19069,0.00005215,0.0000149,0.03431,conus-2023-grid
19071,0.0001289,0.00004184,0.06805,conus-2023-grid
19073,0.00006621,0.00001896,0.04909,conus-2023-grid
19075,0.000062,0.00001655,0.04467,conus-2023-grid
19077,0.00007261,0.00002016,0.04212,conus-2023-grid
19079,0.00005775,0.00001639,0.04725,conus-2023-grid
19081,0.00005073,0.00001535,0.04167,conus-2023-grid
19083,0.00005842,0.00001601,0.04658,conus-2023-grid
19085,0.0001057,0.00003176,0.01674,conus-2023-grid
19087,0.000211,0.00004568,0.07348,conus-2023-grid
19089,0.00004415,0.00001274,0.03515,conus-2023-grid
19091,0.00005747,0.00001741,0.04745,conus-2023-grid
19093,0.00009099,0.00002797,0.02562,conus-2023-grid
19095,0.0001151,0.00002748,0.05656,conus-2023-grid
19097,0.0001866,0.00005392,0.08168,conus-2023-grid
19099,0.00008112,0.00001969,0.06988,conus-2023-grid
19101,0.0001731,0.00003657,0.07182,conus-2023-grid
19103,0.0001451,0.00003595,0.07525,conus-2023-grid
19105,0.000143,0.00003903,0.0656,conus-2023-grid
19107,0.0001324,0.00002951,0.06367,conus-2023-grid
19109,0.00005604,0.00001743,0.04347,conus-2023-grid
19111,0.000267,0.00005438,0.1077,conus-2023-grid
19113,0.0001146,0.00002974,0.06935,conus-2023-grid
19115,0.0002145,0.00005065,0.1049,conus-2023-grid
19117,0.0001043,0.0000231,0.06849,conus-2023-grid
19119,0.0001335,0.00004358,0.04154,conus-2023-grid
19121,0.0000804,0.00002024,0.05954,conus-2023-grid
19123,0.0001104,0.00002459,0.0458,conus-2023-grid
19125,0.00009552,0.0000218,0.02888,conus-2023-grid
19127,0.00006992,0.0000179,0.04601,conus-2023-grid
19129,0.0001109,0.00003386,0.03036,conus-2023-grid
19131,0.00004369,0.00001287,0.03463,conus-2023-grid
19133,0.0001152,0.00003555,0.01631,conus-2023-grid
19135,0.0001202,0.00002568,0.03544,conus-2023-grid
19137,0.0001008,0.00002938,0.036,conus-2023-grid
19139,0.0002038,0.00005194,0.08235,conus-2023-grid
19141,0.00009732,0.00003091,0.03167,conus-2023-grid
19143,0.0000989,0.00003174,0.03804,conus-2023-grid
19145,0.0001167,0.00003523,0.04914,conus-2023-grid
19147,0.00006498,0.00002032,0.04388,conus-2023-grid
19149,0.0001333,0.00004252,0.02726,conus-2023-grid
19151,0.00006573,0.0000202,0.04307,conus-2023-grid
19153,0.00007342,0.00001865,0.02617,conus-2023-grid
19155,0.00009736,0.00002852,0.03225,conus-2023-grid
19157,0.00009554,0.00002263,0.04035,conus-2023-grid
19159,0.0001032,0.00002497,0.04254,conus-2023-grid
19161,0.00007701,0.00002345,0.02404,conus-2023-grid
19163,0.0002474,0.00006917,0.08315,conus-2023-grid
19165,0.00008593,0.0000251,0.01778,conus-2023-grid
19167,0.0001298,0.00004171,0.04084,conus-2023-grid
19169,0.00006495,0.00001724,0.06087,conus-2023-grid
19171,0.00007778,0.00001961,0.0396,conus-2023-grid
19173,0.0001063,0.00002885,0.06521,conus-2023-grid
19175,0.00009013,0.0000225,0.07165,conus-2023-grid
19177,0.0002032,0.00004106,0.08602,conus-2023-grid
19179,0.0001421,0.0000299,0.06575,conus-2023-grid
19181,0.0000853,0.00002038,0.02966,conus-2023-grid
19183,0.0001618,0.00003712,0.09231,conus-2023-grid
19185,0.0001218,0.00002575,0.07758,conus-2023-grid
19187,0.00005991,0.00001762,0.05258,conus-2023-grid
19189,0.00004916,0.00001519,0.03329,conus-2023-grid
19191,0.00004903,0.00001384,0.03283,conus-2023-grid
19193,0.0001223,0.00003843,0.03979,conus-2023-grid
19195,0.00004499,0.0000136,0.03895,conus-2023-grid
19197,0.00005351,0.00001574,0.03898,conus-2023-grid
20001,0.0001931,0.00003911,0.09849,conus-2023-grid
20003,0.0001934,0.00004328,0.07737,conus-2023-grid
20005,0.0001891,0.00005709,0.0814,conus-2023-grid
20007,0.0002454,0.00007695,0.06547,conus-2023-grid
20009,0.000134,0.00004335,0.0634,conus-2023-grid
20011,0.0002434,0.0000478,0.1189,conus-2023-grid
20013,0.0001656,0.00005059,0.0673,conus-2023-grid
20015,0.000127,0.00003051,0.07605,conus-2023-grid
20017,0.0001513,0.00004332,0.06277,conus-2023-grid
20019,0.0001681,0.0000357,0.04414,conus-2023-grid
