fips,sfha_home_share,claims_per_1000_policies_year,mean_paid_usd,residential_structures,residential_structures_sfha,policies_in_force,sfha_policy_share,claims_per_year,sfha_share_basis
49017,0.004344,1.149,7179,5525,0,29,,0.03333,policies_lower_bound
49019,0.04125,0.9901,15500,4655,192,101,0.3281,0.1,structures
49021,0.001419,6.944,10820,17610,0,96,,0.6667,policies_lower_bound
49023,0.001606,11.11,,3736,0,6,,0.06667,policies_lower_bound
49025,0.001191,8.889,16380,5875,0,30,,0.2667,policies_lower_bound
49027,0.0002164,11.11,95620,4622,0,3,,0.03333,policies_lower_bound
49029,0.03618,5.051,2554,3842,139,33,0.1007,0.1667,structures
49031,0.01138,0,,879,0,15,,0,policies_lower_bound
49033,0,16.67,2842,2855,0,2,,0.03333,structures
49035,0.005847,4.141,13240,324800,1899,813,0.1648,3.367,structures
49037,0,0,,5642,0,4,,0,structures
49039,0.03693,1.235,502.7,8529,315,81,0.2095,0.1,structures
49041,0.03449,0.8772,,7944,274,76,0.2299,0.06667,structures
49043,0.02883,5.829,7769,23310,672,183,0.08929,1.067,structures
49045,0.007687,3.623,11790,21080,162,46,0.1358,0.1667,structures
49047,0.03089,5.556,3811,10620,328,54,0.122,0.3,structures
49049,0.005096,3.437,8449,173900,886,514,0.2686,1.767,structures
49051,0.007211,2.64,9720,14010,101,101,0.4059,0.2667,structures
49053,0.007835,6.4,19840,73260,574,250,0.1429,1.6,structures
49055,0,,,1511,0,0,,0,structures
49057,0.01162,7.342,8105,89610,1041,227,0.08357,1.667,structures
50001,0.003242,20.6,24420,15110,0,123,,2.533,policies_lower_bound
50003,0.03302,9.804,16710,16170,534,238,0.2753,2.333,structures
50005,0.007269,43.9,21870,14030,0,123,,5.4,policies_lower_bound
50007,0.007646,21.08,25270,46560,356,283,0.3483,5.967,structures
50009,0.003078,13.73,5680,4548,0,17,,0.2333,policies_lower_bound
50011,0.004208,24.75,24530,19490,0,132,,3.267,policies_lower_bound
50013,0.01078,21.37,20510,5193,0,78,,1.667,policies_lower_bound
50015,0.005702,27.2,40510,11050,0,125,,3.4,policies_lower_bound
50017,0.005625,16.39,29940,13690,0,120,,1.967,policies_lower_bound
50019,0.001876,49.33,21540,14390,0,50,,2.467,policies_lower_bound
50021,0.03237,31.43,18760,27000,874,245,0.1934,7.7,structures
50023,0.0438,39.02,39120,23900,1047,557,0.3782,21.73,structures
50025,0.03565,23.67,39870,21010,749,269,0.1562,6.367,structures
50027,0.04108,25.48,46560,25730,1057,488,0.281,12.43,structures
51001,0.2729,10.7,16240,19850,5418,2660,0.4205,28.47,structures
51003,0.005394,7.451,13510,38380,207,170,0.1353,1.267,structures
51005,0.09972,40,13560,7591,757,115,0.1176,4.6,structures
51007,0.006491,46.67,17580,4930,32,5,0.0625,0.2333,structures
51009,0.01515,10.83,9744,13340,202,40,0.1287,0.4333,structures
51011,0.005316,23.81,14420,7148,38,7,0.1316,0.1667,structures
51013,0.002123,8.333,17070,37690,80,716,1.762,5.967,structures
51015,0.02567,21.12,22840,38960,1000,191,0.128,4.033,structures
51017,0.05925,21.67,11440,2920,173,20,0.0578,0.4333,structures
51019,0.02275,5.81,13490,35950,818,109,0.07702,0.6333,structures
51021,0.1359,34.88,26280,3981,541,43,0.06654,1.5,structures
51023,0.04116,22.14,13520,14460,595,137,0.2017,3.033,structures
51025,0.01355,44.44,5729,6936,94,6,0.03191,0.2667,structures
51027,0.1343,30.53,20650,8086,1086,119,0.07827,3.633,structures
51029,0.007945,8.333,7574,5790,46,4,0.04348,0.03333,structures
51031,0.002458,16.05,19840,18310,45,27,0.1111,0.4333,structures
51033,0.01653,2.825,9817,13550,224,59,0.06696,0.1667,structures
51035,0.004804,15.48,18980,14160,68,28,0.1029,0.4333,structures
51036,0.008062,17.65,8705,3473,28,17,0.1786,0.3,structures
51037,0.004424,0,,4973,22,1,0,0,structures
51041,0.007077,8.974,24240,130300,922,702,0.2625,6.3,structures
51043,0.01349,17.02,23250,6226,84,47,0.2976,0.8,structures
51045,0.05462,31.43,24910,2618,143,35,0.1678,1.1,structures
51047,0.002997,10.83,5822,17680,53,40,0.283,0.4333,structures
51049,0.001002,16.67,26110,4992,0,8,,0.1333,policies_lower_bound
51051,0.04764,33.33,7752,7179,342,19,0.03801,0.6333,structures
51053,0.005724,5.333,9030,11360,65,25,0.1538,0.1333,structures
51057,0.05567,43.2,29640,5820,324,169,0.4012,7.3,structures
51059,0.01013,12.4,17830,337100,3414,3582,0.2168,44.43,structures
51061,0.01623,4.831,9190,33210,539,138,0.06679,0.6667,structures
51063,0.008172,44.44,52690,6730,55,12,0.09091,0.5333,structures
51065,0.001979,5.556,16880,11620,23,36,0.1739,0.2,structures
51067,0.005181,11.29,9635,18720,97,62,0.3196,0.7,structures
51069,0.03067,13.12,11850,34300,1052,94,0.02757,1.233,structures
51071,0.06704,25.09,25770,8294,556,89,0.1331,2.233,structures
51073,0.1009,32.45,27240,16500,1665,1317,0.6144,42.73,structures
51075,0.002172,5.072,5511,10130,22,46,0.2273,0.2333,structures
51077,0.02272,3.922,9384,8540,194,17,0.06186,0.06667,structures
51079,0.01289,13.33,14590,8302,107,50,0.271,0.6667,structures
51081,0.006561,23.81,9703,4420,29,7,0.06897,0.1667,structures
51083,0.00533,20.51,16760,14820,79,13,0.08861,0.2667,structures
51085,0.008614,5.871,20600,43530,375,176,0.112,1.033,structures
51087,0.004377,9.207,18430,70820,310,782,0.9516,7.2,structures
51089,0.01166,38.64,11460,22810,266,44,0.109,1.7,structures
51091,0.03539,12.5,18330,2119,75,16,0.1333,0.2,structures
51093,0.02043,16.33,27260,19480,398,300,0.1357,4.9,structures
51095,0.01519,13.72,19010,30420,462,853,0.7511,11.7,structures
51097,0.03175,17.46,40290,4126,131,42,0.2214,0.7333,structures
51099,0.002921,13.01,11420,8900,26,41,0.2308,0.5333,structures
51101,0.01648,41.67,32160,7403,122,64,0.3443,2.667,structures
51103,0.06784,27.2,16640,7311,496,446,0.5605,12.13,structures
51105,0.04555,30.21,12050,10710,488,32,0.05123,0.9667,structures
51107,0.00122,7.782,23320,57390,70,544,0.9143,4.233,structures
51109,0.002138,100,3127,18710,40,1,0,0.1,structures
51111,0.001056,0,,6629,7,3,0,0,structures
51113,0.01484,10,7220,5190,77,30,0.1429,0.3,structures
51115,0.3269,33.15,21170,5479,1791,1109,0.5031,36.77,structures
51117,0.02038,1.587,2738,16390,334,42,0.05988,0.06667,structures
51119,0.04712,24.63,19810,7279,343,291,0.4111,7.167,structures
51121,0.02176,20.72,31130,28450,619,148,0.1502,3.067,structures
51125,0.033,11.76,11430,12060,398,51,0.04774,0.6,structures
51127,0.009534,10.65,21240,8706,83,97,0.506,1.033,structures
51131,0.02466,6.095,15100,6935,171,350,0.4269,2.133,structures
51133,0.03911,22.57,23590,8412,329,517,0.4742,11.67,structures
51135,0.0005583,8.333,2599,5373,3,4,0.3333,0.03333,structures
51137,0.002338,8.213,20010,14970,35,69,0.5429,0.5667,structures
51139,0.0251,49.51,21790,10920,274,103,0.2372,5.1,structures
51141,0.01597,19.44,35030,7764,124,12,0.04032,0.2333,structures
51143,0.008117,23.81,24290,43360,352,21,0.01705,0.5,structures
51145,0.002178,0.813,4867,11480,25,41,0.32,0.03333,structures
51147,0.004029,2.564,8417,5461,22,13,0.1818,0.03333,structures
51149,0.008653,13.93,16750,11100,96,67,0.1979,0.9333,structures
51153,0.005668,12.62,19320,73040,414,935,0.4638,11.8,structures
51155,0.02972,28.83,34180,14940,444,74,0.1441,2.133,structures
51157,0.02636,6.452,1346,3680,97,31,0.134,0.2,structures
51159,0.03189,29.38,24380,3983,127,59,0.378,1.733,structures
51161,0.01514,33.46,13290,35860,543,265,0.3278,8.867,structures
51163,0.06261,34.6,23180,11370,712,105,0.111,3.633,structures
51165,0.03607,25.86,12170,37430,1350,272,0.1452,7.033,structures
51167,0.03805,25.4,14070,10460,398,42,0.08291,1.067,structures
51169,0.04178,14.38,15170,11150,466,51,0.08155,0.7333,structures
51171,0.02927,55.1,32030,18550,543,98,0.105,5.4,structures
51173,0.06033,22.39,14290,12860,776,134,0.1598,3,structures
51175,0.04171,20.92,31950,8176,341,137,0.2815,2.867,structures
51177,0.001596,6.024,7374,32580,0,249,,1.5,policies_lower_bound
51179,0.007032,12.64,14900,49920,351,377,0.2251,4.767,structures
51181,0.0236,66.67,40200,3178,75,32,0.3467,2.133,structures
51183,0.04372,26.13,5029,4712,206,37,0.1602,0.9667,structures
51185,0.01861,51.39,13030,19880,370,144,0.3162,7.4,structures
51187,0.03374,63.48,23100,16090,543,136,0.1731,8.633,structures
51191,0.0155,12.57,36720,24900,386,122,0.2176,1.533,structures
51193,0.02937,19.52,27970,15220,447,345,0.3669,6.733,structures
51195,0.07799,38.74,11970,14300,1115,154,0.122,5.967,structures
51197,0.04457,7.801,14660,12990,579,94,0.1382,0.7333,structures
51199,0.0356,19.99,25450,22590,804,2493,1.799,49.83,structures
51510,0.01032,10.23,13530,42130,0,991,,10.13,policies_lower_bound
51520,0.0008046,14.29,14160,6214,0,14,,0.2,policies_lower_bound
51530,0.00512,66.67,8810,2539,0,20,,1.333,policies_lower_bound
51540,0.002653,9.132,10510,13190,0,73,,0.6667,policies_lower_bound
51550,0.04893,12.51,13180,78180,0,6474,,80.97,policies_lower_bound
51570,0.003501,46.21,26330,6570,0,44,,2.033,policies_lower_bound
51580,0.01844,71.93,11430,2820,0,57,,4.1,policies_lower_bound
51590,0.001201,69.23,29250,17480,0,39,,2.7,policies_lower_bound
51595,0.004,22.22,3751,2000,0,18,,0.4,policies_lower_bound
51600,0.009487,9.744,33350,6746,0,130,,1.267,policies_lower_bound
51610,0.02303,14.74,10110,3170,0,156,,2.3,policies_lower_bound
51620,0.005836,48.33,23040,2399,0,20,,0.9667,policies_lower_bound
51630,0.004608,10.65,14460,6511,0,72,,0.7667,policies_lower_bound
51640,0,,,2376,0,0,,0,structures
51650,0.141,22.36,15530,46180,0,8195,,183.2,policies_lower_bound
51660,0.004037,14.04,6006,10650,0,57,,0.8,policies_lower_bound
51670,0.00129,23.81,12700,9299,0,21,,0.5,policies_lower_bound
51678,0.001032,30,15090,1938,0,10,,0.3,policies_lower_bound
51680,0.0007095,22.96,24820,23960,0,45,,1.033,policies_lower_bound
51683,0.00126,15.5,8797,11910,0,43,,0.6667,policies_lower_bound
51685,0.0005131,5.556,4890,3898,0,12,,0.06667,policies_lower_bound
51690,0,,,5893,0,0,,0,structures
51700,0.0097,22.33,30490,51650,0,1418,,31.67,policies_lower_bound
51710,0.08947,21.73,13860,58420,0,8261,,179.5,policies_lower_bound
51720,0.01329,20.29,4475,1204,0,23,,0.4667,policies_lower_bound
51730,0.005306,25,18160,11500,0,100,,2.5,policies_lower_bound
51735,0.5798,47.09,18930,4664,0,2936,,138.3,policies_lower_bound
51740,0.07115,17.13,14250,31900,0,3057,,52.37,policies_lower_bound
51750,0.002518,3.03,32190,3177,0,11,,0.03333,policies_lower_bound
51760,0.001115,9.307,19310,62800,0,351,,3.267,policies_lower_bound
51770,0.004803,40.59,9496,33520,0,225,,9.133,policies_lower_bound
51775,0.01368,81.98,35400,8770,0,135,,11.07,policies_lower_bound
51790,0.004484,15.96,8505,10700,0,71,,1.133,policies_lower_bound
51800,0.00467,7.13,27180,30620,0,762,,5.433,policies_lower_bound
51810,0.05018,11.99,23320,122200,0,14810,,177.5,policies_lower_bound
51820,0.00844,68.24,10690,7820,0,85,,5.8,policies_lower_bound
51830,0,3.125,952.5,3624,0,32,,0.1,structures
51840,0.0001302,2.415,10150,7680,1,69,49,0.1667,structures
53001,0.02426,22.22,2338,6925,168,9,0.05357,0.2,structures
53003,0.000782,11.11,13620,8951,0,12,,0.1333,policies_lower_bound
53005,0.001879,14.01,21930,68120,0,188,,2.633,policies_lower_bound
53007,0.009312,7.747,28970,38440,0,469,,3.633,policies_lower_bound
53009,0.00501,6.643,21640,36330,0,281,,1.867,policies_lower_bound
53011,0.007235,7.182,21750,159500,1154,608,0.2851,4.367,structures
53013,0.01491,37.5,7355,1945,0,40,,1.5,policies_lower_bound
53015,0.04018,12.75,31990,42700,1716,839,0.3083,10.7,structures
53017,0.001384,0,,17350,0,29,,0,policies_lower_bound
53019,0.03655,8.333,17910,5171,189,16,0.06878,0.1333,structures
53021,0.0002632,0,,26600,0,14,,0,policies_lower_bound
53023,0.009624,0,,1143,0,13,,0,policies_lower_bound
53025,0.02696,2.564,26280,35690,962,182,0.1767,0.4667,structures
53027,0.1677,17.52,18830,32980,5533,1364,0.1892,23.9,structures
53029,0.06256,9.198,22130,41130,2573,906,0.3031,8.333,structures
53031,0.03297,5.699,23580,19140,631,193,0.1712,1.1,structures
53033,0.01002,16.73,27260,578400,5797,4529,0.4413,75.77,structures
53035,0.01143,8.218,30510,98680,1128,795,0.3918,6.533,structures
53037,0.01956,12.08,18510,21530,0,491,,5.933,policies_lower_bound
53039,0.001313,16.67,19010,12940,0,30,,0.5,policies_lower_bound
53041,0.01988,45.57,36190,35510,0,1035,,47.17,policies_lower_bound
53043,0.003515,9.091,3292,7396,0,33,,0.3,policies_lower_bound
53045,0.04437,18.14,30170,35250,1564,419,0.2193,7.6,structures
53047,0.00502,10.38,9353,24100,0,183,,1.9,policies_lower_bound
53049,0.01254,10.43,30240,17390,218,393,0.1835,4.1,structures
53051,0.008407,35.98,18690,8683,0,88,,3.167,policies_lower_bound
53053,0.00979,13.77,32760,292200,2861,2101,0.4369,28.93,structures
53055,0.02695,2.807,29970,12920,348,95,0.1552,0.2667,structures
53057,0.04435,8.072,34150,50620,0,2457,,19.83,policies_lower_bound
53059,0.002451,20,30360,5712,0,25,,0.5,policies_lower_bound
53061,0.01934,22.95,27240,263700,5101,1769,0.2727,40.6,structures
53063,0.004263,6.694,25590,181600,774,244,0.1602,1.633,structures
53065,0.001812,7.879,7348,18760,0,55,,0.4333,policies_lower_bound
53067,0.01231,14.41,23210,77040,948,703,0.4283,10.13,structures
53069,0.04066,24.85,20050,2066,0,110,,2.733,policies_lower_bound
53071,0.004115,20.46,24300,20900,0,145,,2.967,policies_lower_bound
53073,0.05053,18.66,57240,79380,4011,1497,0.2914,27.93,structures
53075,0.002729,21.14,21190,12090,0,41,,0.8667,policies_lower_bound
53077,0.04961,9.478,12140,82750,4105,721,0.1574,6.833,structures
54001,0.05952,90.07,8379,8199,488,47,0.07377,4.233,structures
54003,0.01977,47.33,19430,46180,913,150,0.092,7.1,structures
54005,0.2868,56.34,10370,10120,2904,155,0.04752,8.733,structures
54007,0.08261,22.81,19940,7614,629,38,0.0461,0.8667,structures
54009,0.07768,98.06,10170,10220,794,103,0.1196,10.1,structures
54011,0.05188,57.49,17980,33100,1717,305,0.1351,17.53,structures
54013,0.1264,119.8,8561,3314,419,32,0.07399,3.833,structures
54015,0.1645,42.31,28610,4115,677,52,0.05613,2.2,structures
54017,0.1447,30.11,13480,3539,512,31,0.05078,0.9333,structures
54019,0.04599,83.33,14640,15140,696,88,0.08908,7.333,structures
54021,0.104,142.6,7487,3251,338,43,0.09763,6.133,structures
54023,0.03082,68.89,12470,6424,198,30,0.101,2.067,structures
54025,0.0611,94.01,26890,18820,1150,256,0.1635,24.07,structures
54027,0.07712,64.58,18780,13900,1072,112,0.08302,7.233,structures
54029,0.02647,91.11,15470,13490,357,75,0.1765,6.833,structures
54031,0.04572,70.51,12350,8289,379,52,0.08179,3.667,structures
54033,0.0432,48.35,7826,29560,1277,162,0.09867,7.833,structures
54035,0.08108,90.28,15990,10930,886,72,0.0553,6.5,structures
54037,0.02392,20.65,15370,19440,465,163,0.2366,3.367,structures
54039,0.1299,55.22,21640,78310,10170,1159,0.0983,64,structures
54041,0.08751,21.57,5610,8593,752,68,0.06649,1.467,structures
54043,0.21,85.19,13620,9267,1946,81,0.0298,6.9,structures
54045,0.2478,81.06,17010,13680,3390,322,0.08289,26.1,structures
54047,0.2165,47.71,11850,9264,2006,422,0.1944,20.13,structures
54049,0.04438,43.1,13450,25510,1132,140,0.1016,6.033,structures
54051,0.07838,80.24,9664,13910,1090,113,0.08899,9.067,structures
54053,0.1108,29.44,8548,12600,1396,77,0.05014,2.267,structures
54055,0.05856,49.02,8500,22950,1344,187,0.1265,9.167,structures
54057,0.06486,35.12,7303,12490,810,112,0.1148,3.933,structures
54059,0.1902,46.72,18830,9586,1823,371,0.1733,17.33,structures
54061,0.01841,51.85,10460,33520,617,117,0.1135,6.067,structures
54063,0.04722,103,24310,8196,387,22,0.04393,2.267,structures
54065,0.04357,56.67,17170,10030,437,100,0.1831,5.667,structures
54067,0.06346,80.87,21180,11080,703,61,0.06828,4.933,structures
54069,0.1292,126.3,11130,14070,1818,474,0.2349,59.87,structures
54071,0.1046,32.61,4999,4704,492,46,0.06504,1.5,structures
54073,0.07208,34.72,16590,2941,212,24,0.08491,0.8333,structures
54075,0.0887,108.2,16210,5806,515,118,0.1631,12.77,structures
54077,0.03332,29.09,7214,13510,450,55,0.1044,1.6,structures
54079,0.07598,32.51,14470,19640,1492,244,0.1227,7.933,structures
54081,0.05297,99.06,10380,30660,1624,106,0.05357,10.5,structures
54083,0.08435,89.78,10150,11720,989,124,0.08392,11.13,structures
54085,0.04185,62.32,9599,5233,219,23,0.03196,1.433,structures
54087,0.09201,63.22,23570,6673,614,87,0.1059,5.5,structures
54089,0.07941,89.56,22160,6699,532,83,0.1335,7.433,structures
54091,0.02427,25.29,25990,6509,158,29,0.1203,0.7333,structures
54093,0.08381,79.91,8223,4212,353,73,0.1785,5.833,structures
54095,0.1334,45.68,7406,4588,612,27,0.03758,1.233,structures
54097,0.07581,61.29,7025,9036,685,93,0.1197,5.7,structures
54099,0.0974,59.63,13270,16700,1627,161,0.08543,9.6,structures
54101,0.1891,62.15,23360,4157,786,59,0.06361,3.667,structures
54103,0.1881,110,12230,7082,1332,110,0.07658,12.1,structures
54105,0.1212,117.8,10360,2896,351,15,0.03134,1.767,structures
54107,0.04879,102.9,18050,32060,1564,184,0.1042,18.93,structures
54109,0.1302,77.59,16030,10020,1304,293,0.1787,22.73,structures
55001,0.03911,22.55,4999,16980,664,34,0.02711,0.7667,structures
55003,0.001605,13.33,69700,8099,0,20,,0.2667,policies_lower_bound
55005,0.00898,7.692,19360,20820,187,39,0.1176,0.3,structures
55007,0.0148,22.73,22770,11560,171,22,0.04678,0.5,structures
55009,0.03307,10.55,11850,80610,2666,452,0.09977,4.767,structures
55011,0.03584,17.59,15550,5022,180,36,0.1333,0.6333,structures
55013,0.06462,16.67,11650,15290,988,68,0.0587,1.133,structures
55015,0.005291,5.556,7227,17760,94,48,0.3298,0.2667,structures
55017,0.03613,7.059,22140,22580,816,85,0.07966,0.6,structures
55019,0.01089,25.49,46260,14780,161,17,0.04969,0.4333,structures
55021,0.02113,32.61,16070,21580,456,138,0.2325,4.5,structures
55023,0.09728,76.39,22090,6949,676,72,0.09615,5.5,structures
55025,0.004655,11.92,31770,162600,757,713,0.1731,8.5,structures
55027,0.01017,11,5882,30380,309,100,0.2233,1.1,structures
55029,0.04451,8.392,21600,20850,928,143,0.08728,1.2,structures
55031,0.01398,10.05,59830,19670,275,63,0.1345,0.6333,structures
55033,0.01594,4,17510,14550,232,50,0.1897,0.2,structures
55035,0.0181,4.981,32400,34920,632,87,0.09494,0.4333,structures
55037,0.001971,3.333,4849,4567,0,10,,0.03333,policies_lower_bound
55039,0.04845,35.1,15760,38060,1844,415,0.1849,14.57,structures
55041,0.02188,10,16630,7495,164,10,0.05488,0.1,structures
55043,0.01496,32.81,11530,16710,250,64,0.152,2.1,structures
55045,0.01713,25.64,12210,13430,230,39,0.1435,1,structures
55047,0.02171,37.04,9853,9303,202,36,0.104,1.333,structures
55049,0.009228,28.07,20800,8778,81,19,0.1358,0.5333,structures
55051,0.002597,3.509,10350,5390,0,19,,0.06667,policies_lower_bound
55053,0.01928,20.59,26140,8919,172,34,0.1047,0.7,structures
55055,0.02436,64.92,29060,29930,729,153,0.1674,9.933,structures
55057,0.02542,46.67,27680,13140,334,65,0.1527,3.033,structures
55059,0.01017,39.54,22850,60180,612,204,0.1487,8.067,structures
55061,0.002695,10.71,9243,8163,0,28,,0.3,policies_lower_bound
55063,0.02791,12.91,10300,34260,956,408,0.3138,5.267,structures
55065,0.01354,12.28,6969,5982,81,19,0.2222,0.2333,structures
55067,0.00246,10.19,2299,10160,0,36,,0.3667,policies_lower_bound
55069,0.007726,3.175,16350,13200,102,21,0.06863,0.06667,structures
55071,0.005433,7.222,39600,29820,162,60,0.216,0.4333,structures
55073,0.01654,5.695,12780,45330,750,199,0.188,1.133,structures
55075,0.002131,5.195,20540,25810,0,77,,0.4,policies_lower_bound
55077,0.02481,20,19010,8747,217,45,0.1567,0.9,structures
55078,0,,,1944,0,0,,0,structures
55079,0.002474,66.92,11740,209800,519,1063,0.7572,71.13,structures
55081,0.03529,25.56,25490,15780,557,90,0.1329,2.3,structures
55083,0.0195,17.14,19260,20510,400,105,0.1725,1.8,structures
55085,0.007878,4.762,14770,23740,187,28,0.06952,0.1333,structures
55087,0.004907,5.253,3814,53800,264,165,0.3371,0.8667,structures
55089,0.02087,23.94,16510,24920,520,362,0.4462,8.667,structures
55091,0.03263,84.31,10450,3003,98,17,0.1122,1.433,structures
55093,0.01215,48.81,19470,12590,153,56,0.2614,2.733,structures
55095,0.01576,8.547,16590,21200,334,39,0.09581,0.3333,structures
55097,0.01071,12.59,14460,22310,239,45,0.09205,0.5667,structures
55099,0.001704,6.944,32190,9977,0,24,,0.1667,policies_lower_bound
55101,0.007893,15.03,17260,58910,465,306,0.4559,4.6,structures
55103,0.01406,98.33,15330,7467,105,20,0.1143,1.967,structures
55105,0.01008,28.51,21140,52480,529,221,0.327,6.3,structures
55107,0.008466,14.29,12270,7678,65,14,0.1385,0.2,structures
55109,0.01447,20.7,25590,25570,370,95,0.173,1.967,structures
55111,0.009225,43.54,30530,22010,203,111,0.3892,4.833,structures
55113,0.003025,4.575,13830,12560,0,51,,0.2333,policies_lower_bound
55115,0.001249,7.317,16080,17610,0,41,,0.3,policies_lower_bound
55117,0.008153,8.85,24030,37280,304,113,0.1908,1,structures
