fips,population,building_value_usd,eal_valt,sovi_score,resl_score,crf_value,coastal,tsunami_zone
51107,418600,65190000000,60680000,10.62,85.53,0.6627,false,false
51109,37590,7137000000,10080000,43.29,61.29,1.075,false,false
51111,11930,2576000000,4132000,96.44,7.538,1.825,false,false
51113,13840,2600000000,4608000,28.75,56.77,0.9659,false,false
51115,8533,2761000000,3955000,81.36,82.54,1.403,true,false
51117,30030,9328000000,12950000,80.15,29.64,1.454,false,false
51119,10610,3620000000,5928000,83.24,78.12,1.431,true,false
51121,99700,21490000000,16600000,26.62,56.65,0.9471,false,false
51125,14740,4529000000,8867000,67.49,54.64,1.287,false,false
51127,22940,4601000000,7325000,14.76,80.5,0.8284,true,false
51131,12220,3093000000,9448000,96.88,97.3,1.553,true,false
51133,11830,4230000000,8459000,91.22,75.45,1.537,true,false
51135,15640,2952000000,6200000,89.76,30.41,1.594,false,false
51137,36200,9182000000,11130000,12.18,42.65,0.8058,false,false
51139,23700,4203000000,9574000,66.38,37.18,1.292,false,false
51141,17600,4000000000,6422000,56.11,11.48,1.218,false,false
51143,60500,14640000000,16520000,81.9,25.64,1.486,false,false
51145,30300,6703000000,9641000,13.39,63.33,0.8162,false,false
51147,21270,3950000000,7064000,86.67,33.43,1.541,false,false
51149,42930,6453000000,8120000,10.62,54.71,0.7378,true,false
51153,481400,62030000000,69030000,10.62,40.17,0.7575,true,false
51155,33800,8047000000,11300000,72.33,50.7,1.343,false,false
51157,7327,1894000000,3350000,53.82,66.67,1.156,false,false
51159,8918,2075000000,3858000,73.06,63.2,1.337,true,false
51161,96900,19340000000,19890000,21.02,74.68,0.895,false,false
51163,22630,4240000000,9096000,60.02,45.74,1.225,false,false
51165,83690,17830000000,34900000,36.2,56.81,1.021,false,false
51167,25780,3995000000,8825000,69.82,10.02,1.366,false,false
51169,21550,4976000000,8369000,87.79,6.202,1.64,false,false
51171,44180,9746000000,18750000,55.44,50.06,1.179,false,false
51173,29780,6649000000,14820000,74.43,27.83,1.391,false,false
51175,17980,3262000000,9069000,47.74,56.97,1.113,true,false
51177,139800,25170000000,25280000,10.62,63.65,0.7173,true,false
51179,156500,30560000000,35170000,10.62,59.32,0.727,true,false
51181,6561,1586000000,2788000,50.03,64.92,1.127,true,false
51183,10830,2399000000,4125000,77.07,41.16,1.406,false,false
51185,40400,8021000000,15180000,79.68,20.01,1.464,false,false
51187,40720,7827000000,12970000,13.77,53.47,0.8214,false,false
51191,53890,10530000000,12370000,61.04,34.83,1.242,false,false
51193,18480,5438000000,9065000,74.24,61.7,1.35,true,false
51195,36100,5770000000,13200000,62.53,6.139,1.296,false,false
51197,28280,6096000000,11850000,74.33,41.83,1.373,false,false
51199,70030,22470000000,24110000,10.62,94.43,0.6124,true,false
51510,159500,29450000000,40070000,15.43,45.67,0.8454,true,false
51520,17220,3255000000,2905000,86.8,23.57,1.561,false,false
51530,6641,1040000000,2376000,48.25,49.24,1.12,false,false
51540,46440,8395000000,10220000,16.57,92.49,0.8467,false,false
51550,249300,45170000000,56180000,13.77,89.69,0.8139,true,false
51570,18160,3590000000,4310000,12.75,49.3,0.8116,true,false
51580,5737,1551000000,4683000,41.89,95.26,1.046,false,false
51590,42570,17550000000,18430000,88.17,55.18,1.528,false,false
51595,5749,1643000000,2650000,61.29,79.33,1.212,false,false
51600,24150,5326000000,4792000,10.62,75.83,0.6917,false,false
51610,14660,2813000000,3131000,10.62,98.25,0.5618,false,false
51620,8180,1753000000,3023000,78.21,76.3,1.38,true,false
51630,27970,6421000000,6834000,10.62,84.29,0.6685,true,false
51640,6720,1994000000,2766000,76.15,47.68,1.385,false,false
51650,137100,22100000000,23380000,34.64,89.03,0.9995,true,false
51660,51810,9841000000,9009000,34.26,16,1.022,false,false
51670,22980,4035000000,4448000,90.71,67.65,1.542,true,false
51678,7320,1555000000,2151000,70.2,86.77,1.284,false,false
51680,78990,16880000000,14770000,49.24,76.56,1.115,false,false
51683,42760,7001000000,7481000,19.15,9.319,0.8971,false,false
51685,17220,2160000000,3296000,26.75,11.96,0.9654,false,false
51690,13480,3467000000,3397000,83.24,72.3,1.438,false,false
51700,186200,32930000000,31720000,36.2,65.94,1.019,true,false
51710,237900,42210000000,45700000,36.42,66.92,1.02,true,false
51720,3687,989000000,1142000,85.27,47.42,1.498,false,false
51730,33450,6717000000,5425000,62.37,38.8,1.252,true,false
51735,12460,2324000000,4373000,10.62,99.33,0.5378,true,false
51740,97880,14730000000,18190000,37.44,76.15,1.023,true,false
51750,16070,2704000000,2554000,27.89,50.76,0.9605,false,false
51760,226300,48870000000,39160000,38.93,53.28,1.045,true,false
51770,99970,24150000000,24530000,72.26,50.95,1.342,false,false
51775,25350,7165000000,9020000,12.75,78.63,0.8046,false,false
51790,25740,5457000000,5330000,30.63,79.42,0.9748,false,false
51800,94180,19280000000,25440000,19.15,85.46,0.8729,true,false
51810,458900,28260000000,30600000,10.62,82.79,0.6747,true,false
51820,22200,4284000000,6174000,15.01,80.92,0.8323,false,false
51830,15420,4145000000,3609000,10.62,85.72,0.6613,true,false
51840,28110,8595000000,6051000,47.58,45.93,1.117,false,false
53001,20590,4975000000,7410000,43.89,1.654,1.131,false,false
53003,22280,3787000000,5370000,66.38,20.04,1.311,false,false
53005,206500,39350000000,69840000,30.31,58.62,0.9793,false,false
53007,78990,21510000000,88510000,48.63,70.42,1.113,false,false
53009,77050,16970000000,63050000,75.64,63.3,1.363,true,true
53011,503100,89850000000,157500000,12.18,70.32,0.7963,true,false
53013,3947,1105000000,3903000,51.91,43.19,1.153,false,false
53015,110600,24830000000,88250000,36.2,59.48,1.02,true,false
53017,42900,7799000000,26940000,62.53,19.69,1.268,false,false
53019,7149,2916000000,10530000,91.19,11.55,1.675,false,false
53021,96650,15750000000,32520000,31.46,15.46,1.002,false,false
53023,2285,674800000,1966000,18.73,27.32,0.8861,false,false
53025,98980,22560000000,29050000,64.92,7.761,1.321,false,false
53027,75460,17580000000,211900000,67.18,61.99,1.279,true,true
53029,86860,19750000000,39290000,36.83,80.44,1.018,true,true
53031,32900,7624000000,16970000,85.46,64.89,1.471,true,true
53033,2268000,527700000000,1680000000,14.76,87.4,0.8262,true,true
53035,275600,54510000000,158300000,12.18,72.93,0.7951,true,true
53037,44270,14410000000,77540000,40.2,64.57,1.052,false,false
53039,22710,6400000000,26070000,67.05,32.98,1.305,false,false
53041,82040,18780000000,70940000,58.27,45.07,1.208,false,false
53043,10880,4821000000,13610000,78.24,59.76,1.395,false,false
53045,65690,13630000000,44280000,70.48,39.38,1.333,true,true
53047,42020,10570000000,50770000,88.96,16.44,1.61,false,false
53049,23340,6105000000,106400000,64.41,69.62,1.247,true,true
53051,13350,3361000000,9072000,40.11,21.88,1.068,false,false
53053,920500,180400000000,531900000,14.38,60.08,0.8287,true,true
53055,17700,6816000000,9877000,61.01,95.77,1.192,true,true
53057,129400,29750000000,80850000,31.74,73.44,0.9867,true,true
53059,12010,5722000000,19410000,16.98,28.05,0.8642,true,false
53061,827600,164400000000,409200000,13.39,77.83,0.8127,true,true
53063,538800,98260000000,98800000,21.02,75.8,0.8938,false,false
53065,46370,9354000000,18300000,58.72,38.01,1.218,false,false
53067,294400,64480000000,190600000,19.47,65.01,0.8843,true,true
53069,4415,1273000000,6005000,60.81,40.01,1.236,true,true
53071,62560,12620000000,20310000,46.02,54.93,1.1,false,false
53073,226700,51280000000,111500000,21.53,78.66,0.8995,true,true
53075,47920,10350000000,14350000,20.77,50.64,0.8998,false,false
53077,256400,53520000000,119800000,63.93,13.52,1.292,false,false
54001,15460,3651000000,7710000,46.47,43.54,1.109,false,false
54003,122000,25210000000,35230000,12.18,43.23,0.805,false,false
54005,21760,3997000000,18810000,85.75,13.3,1.569,false,false
54007,12440,3096000000,8779000,71.34,24.94,1.358,false,false
54009,22550,5322000000,12570000,85.69,57.09,1.491,false,false
54011,94160,22500000000,49310000,59.16,73.85,1.198,false,false
54013,6220,2035000000,4929000,73.73,37.05,1.371,false,false
54015,8050,1487000000,4686000,95.9,18.99,1.742,false,false
54017,7802,2218000000,6125000,33.27,49.33,1.005,false,false
54019,40380,6537000000,14400000,64.12,27.23,1.278,false,false
54021,7406,1996000000,5928000,20.23,6.711,0.911,false,false
54023,10980,3642000000,8180000,71.66,27.64,1.359,false,false
54025,32950,8970000000,25470000,80.79,51.75,1.436,false,false
54027,23090,5410000000,10360000,53.5,10.97,1.196,false,false
54029,29090,7026000000,11810000,48.57,50.29,1.123,false,false
54031,14290,4871000000,10780000,65.2,23.85,1.293,false,false
54033,65750,16330000000,28230000,59.83,87.31,1.194,false,false
54035,27770,6308000000,15440000,64.92,36.64,1.277,false,false
54037,57430,16320000000,18680000,15.81,52.89,0.8478,false,false
54039,180600,43230000000,142900000,58.02,82.44,1.181,false,false
54041,17010,3973000000,11910000,59.32,53.12,1.213,false,false
54043,20390,3367000000,15390000,76.15,15.39,1.43,false,false
54045,32450,6190000000,29790000,75.54,14.25,1.424,false,false
54047,19080,3863000000,20510000,96.28,4.135,1.86,false,false
54049,56160,13310000000,29560000,41.89,76.4,1.06,false,false
54051,30590,7727000000,17780000,49.71,69.02,1.122,false,false
54053,25420,6946000000,15500000,68.99,41.22,1.319,false,false
54055,59640,11510000000,18460000,75.7,35.62,1.394,false,false
54057,26920,5886000000,14710000,60.66,43.8,1.232,false,false
54059,23500,3717000000,17620000,93.89,1.813,1.858,false,false
54061,105600,25000000000,36320000,18.45,83.87,0.8655,false,false
54063,12370,3512000000,6322000,84,14.66,1.539,false,false
54065,17060,3870000000,7668000,71.6,36.29,1.348,false,false
54067,24580,5974000000,14220000,82.67,40.39,1.471,false,false
54069,42420,9895000000,31540000,27.64,94.85,0.942,false,false
54071,6135,2374000000,9802000,37.21,25.13,1.043,false,false
54073,7647,1370000000,5611000,76.3,67.3,1.366,false,false
54075,7845,2324000000,6776000,76.53,36.2,1.405,false,false
54077,34210,6202000000,9144000,60.72,37.21,1.238,false,false
54079,57370,11850000000,33790000,34.45,58.94,1.01,false,false
54081,74560,15020000000,19980000,67.27,38.45,1.301,false,false
54083,27920,5664000000,18740000,42.24,43.38,1.075,false,false
54085,8441,1974000000,5945000,45.71,58.27,1.096,false,false
54087,14010,2612000000,9887000,82.79,23.28,1.502,false,false
54089,11940,2452000000,8158000,88.9,19.21,1.605,false,false
54091,16690,3082000000,7752000,44.75,53.09,1.09,false,false
54093,6762,1739000000,4527000,63.93,60.81,1.25,false,false
54095,8299,1860000000,7124000,95.55,45.55,1.655,false,false
54097,23790,4293000000,11640000,65.11,44.02,1.272,false,false
54099,38940,7160000000,30870000,75.57,25.25,1.408,false,false
54101,8359,1420000000,6323000,98.41,9.478,1.857,false,false
54103,14420,3069000000,16150000,63.23,66.83,1.239,false,false
54105,5184,1048000000,3909000,54.68,21.28,1.194,false,false
54107,84240,18380000000,36820000,58.62,88.45,1.18,false,false
54109,21370,3514000000,18910000,76.56,7.411,1.457,false,false
55001,20640,8562000000,19670000,86.48,21.85,1.56,false,false
55003,16020,4815000000,8619000,63.71,73.12,1.238,true,false
55005,46680,15040000000,26310000,47.01,70.8,1.1,false,false
55007,16170,5792000000,9338000,65.39,76.72,1.25,true,false
55009,268600,85690000000,103700000,17.46,94.91,0.8525,true,false
55011,13280,3544000000,7000000,18.92,46.37,0.8827,false,false
55013,16520,7516000000,11630000,76.69,28.31,1.418,false,false
55015,52430,16100000000,18660000,10.62,99.08,0.5488,false,false
55017,66230,19740000000,31670000,18.73,81.97,0.87,false,false
55019,34630,10270000000,17670000,91.86,29.96,1.624,false,false
55021,58370,17690000000,51380000,23.98,91.25,0.9173,false,false
55023,16090,8967000000,14270000,43.29,73.79,1.07,false,false
55025,561300,151100000000,182000000,15.94,97.81,0.8352,false,false
55027,89300,26720000000,34100000,19.4,92.78,0.872,false,false
55029,30050,16400000000,14650000,45.26,99.78,1.055,true,false
55031,44210,11880000000,25170000,25.6,44.4,0.9423,true,false
55033,45410,12800000000,22210000,10.62,56.71,0.7332,false,false
55035,105600,27430000000,47920000,16.98,85.02,0.8515,false,false
55037,4558,2319000000,17560000,41.19,46.88,1.066,false,false
55039,104100,34800000000,44130000,16.57,94.15,0.8447,false,false
55041,9147,3447000000,11780000,71.85,53.05,1.334,false,false
55043,51300,13050000000,20870000,47.14,63.87,1.104,false,false
55045,37080,11290000000,17790000,17.78,81.9,0.8602,false,false
55047,18980,8483000000,14230000,86.1,77.93,1.462,false,false
55049,23680,7320000000,10790000,12.18,93.16,0.7827,false,false
55051,6133,2421000000,3851000,76.05,31.58,1.404,true,false
55053,21030,5747000000,12900000,61.96,50.41,1.239,false,false
55055,84880,27140000000,41830000,19.82,92.14,0.8764,false,false
55057,26690,8825000000,24280000,64.06,49.08,1.26,false,false
55059,168900,43720000000,63510000,23.7,97.33,0.9104,true,false
55061,20560,9747000000,8478000,14.06,99.11,0.8104,true,false
55063,120500,28120000000,53680000,16.28,92.46,0.8422,false,false
55065,16580,4704000000,12010000,24.14,58.14,0.9261,false,false
55067,19480,7856000000,15120000,47.9,72.58,1.106,false,false
55069,28410,7921000000,19300000,25.89,76.46,0.936,false,false
55071,81300,25230000000,32410000,22.96,99.36,0.8983,true,false
55073,138000,41780000000,74850000,24.62,86.74,0.9221,false,false
55075,41860,15190000000,41300000,41.89,61.2,1.065,true,false
55077,15560,4800000000,13460000,54.68,54.9,1.169,false,false
55078,4229,985000000,2918000,94.08,48.57,1.622,false,false
55079,939300,152800000000,342100000,63.84,98.6,1.203,true,false
55081,46230,12570000000,30500000,75.73,65.24,1.362,false,false
55083,38900,14680000000,22430000,39.34,86.96,1.034,true,false
55085,37790,12710000000,23890000,33.75,84.1,0.9962,false,false
55087,190700,52260000000,59040000,11.39,96.72,0.7337,false,false
55089,91250,26150000000,33060000,10.62,100,0.5154,true,false
55091,7313,2531000000,4034000,32.03,52.19,0.9942,false,false
55093,42200,11520000000,18780000,10.62,53.82,0.7398,false,false
55095,44960,14280000000,23000000,39.98,55.92,1.053,false,false
55097,70350,19550000000,35880000,10.62,85.21,0.6649,false,false
55099,14040,5116000000,9170000,56.46,56.36,1.186,false,false
55101,197500,47610000000,63750000,26.81,98.76,0.9297,true,false
55103,17280,5382000000,13430000,70.01,63.58,1.307,false,false
55105,163600,41010000000,73340000,18.45,81.2,0.8658,false,false
55107,14180,4299000000,10480000,54.68,60.75,1.167,false,false
55109,93430,24880000000,36020000,10.62,77.39,0.6879,false,false
55111,65700,18930000000,35570000,21.85,82.57,0.9019,false,false
55113,18040,6485000000,23420000,84.7,51.97,1.482,false,false
55115,40840,13390000000,26330000,23.63,78.24,0.9182,false,false
55117,117200,34300000000,36200000,15.94,99.43,0.8295,true,false
55119,19910,6507000000,11230000,44.59,54.23,1.088,false,false
55121,30700,8822000000,20090000,40.65,70.2,1.053,false,false
55123,30570,8142000000,25340000,79.39,64.98,1.403,false,false
55125,23030,9166000000,18710000,68.86,62.72,1.295,false,false
55127,106400,32990000000,39690000,20.77,80.34,0.8904,false,false
55129,16610,5582000000,10340000,41.35,58.56,1.063,false,false
55131,136700,39050000000,48370000,10.62,96.88,0.5874,false,false
55133,406800,109700000000,138300000,10.62,97.36,0.5803,false,false
55135,51800,15570000000,23810000,55.76,76.34,1.166,false,false
55137,24510,7539000000,14220000,33.3,50.22,1.004,false,false
55139,171600,44310000000,75330000,20.77,97.68,0.884,false,false
55141,74160,20940000000,39420000,26.18,84.41,0.9355,false,false
56001,37020,9859000000,18070000,21.12,74.71,0.8962,false,false
56003,11500,3508000000,8869000,52.61,7.729,1.192,false,false
56005,47000,10890000000,24990000,10.62,8.174,0.7835,false,false
56007,14490,4271000000,12380000,47.84,25.6,1.132,false,false
56009,13730,4183000000,9718000,42.43,12.34,1.093,false,false
56011,7143,2446000000,6298000,33.56,2.385,1.034,false,false
56013,39180,9703000000,18590000,52.77,11.77,1.187,false,false
56015,12480,3481000000,9522000,35.53,29.58,1.027,false,false
56017,4609,1464000000,4654000,73.35,13.07,1.4,false,false
56019,8436,2643000000,6762000,42.78,11.2,1.098,false,false
56021,100500,20500000000,41850000,22.04,49.01,0.9118,false,false
56023,19580,6341000000,17990000,29.13,15.08,0.9845,false,false
56025,79870,18610000000,32560000,20.52,57.28,0.8929,false,false
56027,2432,827000000,1811000,79.07,10.94,1.476,false,false
56029,29570,7857000000,19830000,38.45,60.15,1.039,false,false
56031,8567,2468000000,5855000,83.87,13.93,1.54,false,false
56033,30920,7594000000,25800000,32.44,50.89,0.9971,false,false
56035,8723,3836000000,8109000,27.54,2.131,0.9852,false,false
56037,42240,10710000000,11630000,19.34,16.38,0.8932,false,false
56039,23250,8598000000,40310000,10.62,42.46,0.7561,false,false
56041,20410,5163000000,7923000,14.95,12.53,0.8481,false,false
56043,7662,2346000000,6111000,79.45,55.38,1.416,false,false
56045,6822,2268000000,4670000,21.31,3.34,0.9227,false,false
60010,17660,2304000000,45220000,,,,true,true
60020,852,237600000,2252000,,,,true,true
60050,31220,3897000000,17520000,,,,true,true
66010,153300,26510000000,215600000,,,,true,true
69100,1872,436900000,2775000,,,,true,true
69110,43380,6273000000,55550000,,,,true,true
69120,2029,474300000,2329000,,,,true,true
72001,17950,2048000000,20310000,,,,false,false
72003,38120,5565000000,38130000,,,,true,true
72005,54980,11050000000,62620000,,,,true,true
72007,24190,3219000000,19630000,,,,true,false
72009,24640,3386000000,19170000,,,,false,false
72011,25550,3477000000,24560000,,,,true,true
72013,87580,13370000000,105900000,,,,true,true
72015,15820,2232000000,12240000,,,,true,true
72017,22580,7063000000,40860000,,,,true,true
