fips,event_type,rate_per_year,share_damaging,median_days,p90_days,events,share_injury,source,years
36039,coastal_flood,0.03333,0,0.5417,0.5417,1,0,storm_events,1996-2025
36039,drought,0.1333,0,18.71,31,4,0,storm_events,1996-2025
36039,extreme_cold,1.433,0,0.625,1.542,43,0,storm_events,1996-2025
36039,flash_flood,1.133,0.4706,0.1632,0.5,34,0.02941,storm_events,1996-2025
36039,flood,1.267,0.4474,0.316,2.375,38,0.05263,storm_events,1996-2025
36039,hail_1in_day,0.4,0.3333,,,12,0,spc,1996-2025
36039,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
36039,heat,1.8,0,0.375,3.333,54,0,storm_events,1996-2025
36039,high_wind,1.333,0.375,0.125,0.7917,40,0,storm_events,1996-2025
36039,ice_storm,0.03333,0,1,1,1,0,storm_events,1996-2025
36039,severe_wind_65kt_day,0.2,0.1667,,,6,0,spc,1996-2025
36039,severe_wind_day,3,0.2556,,,90,0.01111,spc,1996-2025
36039,tornado,0.2,0.6667,,,6,0.1667,spc,1996-2025
36039,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
36039,tropical_cyclone_impact,0.03333,0,0.6333,0.6333,1,0,storm_events,1996-2025
36039,tropical_storm_passage,0.07895,,,,6,,hurdat2,1950-2025
36039,wildfire,0.03333,0,2.166,2.166,1,0,storm_events,1996-2025
36039,winter_storm,4.067,0.1311,0.7917,1.417,122,0.01639,storm_events,1996-2025
36041,drought,0.2,0,24,31,6,0,storm_events,1996-2025
36041,extreme_cold,1.833,0,0.5833,1.542,55,0,storm_events,1996-2025
36041,flash_flood,0.2,0.6667,0.1243,2.125,6,0,storm_events,1996-2025
36041,flood,1.033,0.2258,0.3972,2.76,31,0,storm_events,1996-2025
36041,hail_1in_day,0.3667,0,,,11,0,spc,1996-2025
36041,heat,0.2333,0,1.792,5.125,7,0,storm_events,1996-2025
36041,high_wind,0.9333,0.3214,0.25,0.5833,28,0,storm_events,1996-2025
36041,ice_storm,0.2,0,0.6667,1.333,6,0,storm_events,1996-2025
36041,severe_wind_65kt_day,0.03333,0,,,1,0,spc,1996-2025
36041,severe_wind_day,1.7,0.1765,,,51,0,spc,1996-2025
36041,tornado,0.1,0,,,3,0,spc,1996-2025
36041,tropical_cyclone_impact,0.03333,0,0.5,0.5,1,0,storm_events,1996-2025
36041,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
36041,wildfire,0.03333,0,2.166,2.166,1,0,storm_events,1996-2025
36041,winter_storm,5.133,0.0974,0.8507,1.678,154,0,storm_events,1996-2025
36043,drought,0.2,0,24,31,6,0,storm_events,1996-2025
36043,extreme_cold,1.867,0,0.5417,1.542,56,0,storm_events,1996-2025
36043,flash_flood,1.9,0.4211,0.1333,0.2743,57,0.01754,storm_events,1996-2025
36043,flood,2.167,0.2923,1.208,2.985,65,0,storm_events,1996-2025
36043,hail_1in_day,1.133,0,,,34,0,spc,1996-2025
36043,hail_2in_day,0.1,0,,,3,0,spc,1996-2025
36043,heat,1.133,0,0.375,2.375,34,0,storm_events,1996-2025
36043,high_wind,1.567,0.2979,0.2083,0.5875,47,0,storm_events,1996-2025
36043,ice_storm,0.1667,0,0.875,1.042,5,0,storm_events,1996-2025
36043,severe_wind_65kt_day,0.2,0.5,,,6,0,spc,1996-2025
36043,severe_wind_day,4.767,0.1748,,,143,0.006993,spc,1996-2025
36043,tornado,0.2,0.1667,,,6,0,spc,1996-2025
36043,tropical_cyclone_impact,0.03333,0,0.5701,0.5701,1,0,storm_events,1996-2025
36043,tropical_storm_passage,0.01316,,,,1,,hurdat2,1950-2025
36043,wildfire,0.03333,0,2.166,2.166,1,0,storm_events,1996-2025
36043,winter_storm,6.433,0.09845,0.8507,1.608,193,0,storm_events,1996-2025
36045,coastal_flood,0.4,0.1667,26,31,12,0,storm_events,1996-2025
36045,drought,0.06667,0,14,30,2,0,storm_events,1996-2025
36045,extreme_cold,0.3333,0,0.7917,4.156,10,0,storm_events,1996-2025
36045,flash_flood,0.2,0.8333,0.1042,0.4583,6,0,storm_events,1996-2025
36045,flood,0.5333,0.8125,2.124,30,16,0.0625,storm_events,1996-2025
36045,hail_1in_day,0.3,0.8889,,,9,0,spc,1996-2025
36045,high_wind,1.967,0.8644,0.2188,0.5833,59,0.01695,storm_events,1996-2025
36045,ice_storm,0.1667,0.8,0.1639,1.729,5,0,storm_events,1996-2025
36045,severe_wind_65kt_day,0.1,0.3333,,,3,0.3333,spc,1996-2025
36045,severe_wind_day,3.433,0.9417,,,103,0.009709,spc,1996-2025
36045,tornado,0.06667,0.5,,,2,0,spc,1996-2025
36045,tropical_storm_passage,0.01316,,,,1,,hurdat2,1950-2025
36045,wildfire,0.03333,0,0.1667,0.1667,1,0,storm_events,1996-2025
36045,winter_storm,6.933,0.726,0.7708,1.875,208,0.004808,storm_events,1996-2025
36047,coastal_flood,0.4333,0,0.1667,0.7493,13,0.07692,storm_events,1996-2025
36047,drought,0.2667,0,31,31,8,0,storm_events,1996-2025
36047,extreme_cold,0.2,0,0.4583,4.999,6,0.5,storm_events,1996-2025
36047,flash_flood,1.4,0.04762,0.02083,0.1701,42,0.04762,storm_events,1996-2025
36047,flood,0.5,0,0.25,0.5764,15,0,storm_events,1996-2025
36047,hail_1in_day,0.06667,0,,,2,0.5,spc,1996-2025
36047,heat,0.2667,0,2.042,2.583,8,0.75,storm_events,1996-2025
36047,high_wind,1,0.3667,0.125,0.4583,30,0.1333,storm_events,1996-2025
36047,hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
36047,severe_wind_day,1.433,0.5349,,,43,0.1395,spc,1996-2025
36047,tornado,0.1,0.6667,,,3,0.3333,spc,1996-2025
36047,tornado_ef2plus,0.03333,0,,,1,1,spc,1996-2025
36047,tropical_cyclone_impact,0.1333,0.5,0.25,0.625,4,0.25,storm_events,1996-2025
36047,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
36047,winter_storm,1.633,0,0.5833,1.181,49,0.02041,storm_events,1996-2025
36049,extreme_cold,0.3,0,0.7917,4.25,9,0,storm_events,1996-2025
36049,flash_flood,0.5333,0.6875,0.1347,0.2153,16,0,storm_events,1996-2025
36049,flood,0.6,0.7222,0.7833,2.458,18,0,storm_events,1996-2025
36049,hail_1in_day,0.2667,0.625,,,8,0,spc,1996-2025
36049,high_wind,1.533,0.9348,0.2083,0.5729,46,0,storm_events,1996-2025
36049,ice_storm,0.1,1,0,1.729,3,0,storm_events,1996-2025
36049,severe_wind_day,4.167,0.984,,,125,0.008,spc,1996-2025
36049,tornado,0.2,1,,,6,0,spc,1996-2025
36049,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
36049,winter_storm,9.133,0.7518,0.7708,1.792,274,0,storm_events,1996-2025
36051,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36051,extreme_cold,0.03333,0,1.25,1.25,1,0,storm_events,1996-2025
36051,flash_flood,1,0.8,0.08333,0.1667,30,0,storm_events,1996-2025
36051,flood,0.3667,0.8182,0.7917,2.375,11,0,storm_events,1996-2025
36051,hail_1in_day,0.3333,0.4,,,10,0,spc,1996-2025
36051,hail_2in_day,0.03333,0,,,1,0,spc,1996-2025
36051,high_wind,1.2,0.9722,0.1458,0.3792,36,0.02778,storm_events,1996-2025
36051,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36051,ice_storm,0.1667,0.8,0,1.042,5,0,storm_events,1996-2025
36051,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
36051,severe_wind_day,3.2,0.9375,,,96,0,spc,1996-2025
36051,tornado,0.03333,1,,,1,0,spc,1996-2025
36051,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
36051,winter_storm,2.167,0.9385,0.5208,1.368,65,0.01538,storm_events,1996-2025
36053,drought,0.06667,0,0.9993,30,2,0,storm_events,1996-2025
36053,extreme_cold,0.5667,0.1765,0.4167,1.5,17,0,storm_events,1996-2025
36053,flash_flood,0.9,0.8519,0.1667,0.4792,27,0,storm_events,1996-2025
36053,flood,0.1333,0.75,0.09306,1.01,4,0,storm_events,1996-2025
36053,hail_1in_day,1,0.1,,,30,0,spc,1996-2025
36053,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
36053,heat,0.1333,0,6,31,4,0,storm_events,1996-2025
36053,high_wind,0.5,0.9333,0.2083,0.6667,15,0,storm_events,1996-2025
36053,ice_storm,0.3333,0.3,0.4167,0.8333,10,0,storm_events,1996-2025
36053,severe_wind_65kt_day,0.1667,0.8,,,5,0,spc,1996-2025
36053,severe_wind_day,3.233,0.8351,,,97,0,spc,1996-2025
36053,tornado,0.2,1,,,6,0.5,spc,1996-2025
36053,tornado_ef2plus,0.06667,1,,,2,1,spc,1996-2025
36053,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
36053,winter_storm,4.967,0.1275,0.875,1.708,149,0,storm_events,1996-2025
36055,coastal_flood,0.2667,0.125,30,31,8,0,storm_events,1996-2025
36055,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36055,extreme_cold,0.03333,0,1.25,1.25,1,0,storm_events,1996-2025
36055,flash_flood,1.1,0.8788,0.09028,0.25,33,0,storm_events,1996-2025
36055,flood,0.8333,0.92,1.812,23,25,0,storm_events,1996-2025
36055,hail_1in_day,0.7333,0.6364,,,22,0,spc,1996-2025
36055,high_wind,2.4,0.9306,0.2063,0.5,72,0.1111,storm_events,1996-2025
36055,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36055,ice_storm,0.1667,0.8,0.75,1.042,5,0,storm_events,1996-2025
36055,severe_wind_65kt_day,0.1333,1,,,4,0.25,spc,1996-2025
36055,severe_wind_day,3.9,0.9316,,,117,0.02564,spc,1996-2025
36055,tornado,0.1,1,,,3,0,spc,1996-2025
36055,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
36055,winter_storm,2.967,0.8652,0.5417,1.5,89,0,storm_events,1996-2025
36057,drought,0.06667,0,30,31,2,0,storm_events,1996-2025
36057,extreme_cold,1.3,0,0.625,1.583,39,0,storm_events,1996-2025
36057,flash_flood,1.233,0.5135,0.1875,0.5778,37,0.05405,storm_events,1996-2025
36057,flood,2.2,0.2727,0.5375,2.015,66,0,storm_events,1996-2025
36057,hail_1in_day,0.5667,0.05882,,,17,0,spc,1996-2025
36057,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
36057,heat,1.1,0,1,4.292,33,0,storm_events,1996-2025
36057,high_wind,1.033,0.4839,0.2917,0.8333,31,0,storm_events,1996-2025
36057,ice_storm,0.1,0,0.875,1.042,3,0,storm_events,1996-2025
36057,severe_wind_65kt_day,0.2333,0.4286,,,7,0,spc,1996-2025
36057,severe_wind_day,3.767,0.2389,,,113,0.00885,spc,1996-2025
36057,tornado,0.2667,0.375,,,8,0.125,spc,1996-2025
36057,tornado_ef2plus,0.03333,0,,,1,1,spc,1996-2025
36057,tropical_cyclone_impact,0.03333,0,0.5208,0.5208,1,0,storm_events,1996-2025
36057,tropical_storm_passage,0.02632,,,,2,,hurdat2,1950-2025
36057,wildfire,0.03333,0,2.166,2.166,1,0,storm_events,1996-2025
36057,winter_storm,2.833,0.1176,0.875,1.608,85,0,storm_events,1996-2025
36059,coastal_flood,1.367,0,0.1875,1.208,41,0,storm_events,1996-2025
36059,flash_flood,2.6,0.0641,0.02431,0.1458,78,0,storm_events,1996-2025
36059,flood,0.6333,0.05263,0.09653,0.5,19,0,storm_events,1996-2025
36059,hail_1in_day,0.6,0.05556,,,18,0,spc,1996-2025
36059,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
36059,heat,0.1667,0,0.2083,1.458,5,0.2,storm_events,1996-2025
36059,high_wind,1.067,0.4062,0.125,0.2917,32,0.03125,storm_events,1996-2025
36059,hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
36059,ice_storm,0.03333,0,1.417,1.417,1,0,storm_events,1996-2025
36059,severe_wind_65kt_day,0.1,0.6667,,,3,0,spc,1996-2025
36059,severe_wind_day,3.5,0.619,,,105,0.01905,spc,1996-2025
36059,tornado,0.1333,0.75,,,4,0.25,spc,1996-2025
36059,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
36059,tropical_cyclone_impact,0.1,0,0.3333,0.5681,3,0.6667,storm_events,1996-2025
36059,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
36059,winter_storm,0.9,0,0.7535,1.09,27,0.1111,storm_events,1996-2025
36061,coastal_flood,0.3333,0.1,0.1667,0.7007,10,0.1,storm_events,1996-2025
36061,drought,0.2667,0,31,31,8,0,storm_events,1996-2025
36061,extreme_cold,0.1667,0,0.4583,4.999,5,0.2,storm_events,1996-2025
36061,flash_flood,1.367,0.02439,0.02222,0.1118,41,0,storm_events,1996-2025
36061,flood,0.5,0,0.25,0.5764,15,0,storm_events,1996-2025
36061,hail_1in_day,0.1,0,,,3,0,spc,1996-2025
36061,heat,0.4667,0,1.917,2.583,14,0.4286,storm_events,1996-2025
36061,high_wind,0.8333,0.24,0.125,0.4583,25,0.16,storm_events,1996-2025
36061,hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
36061,ice_storm,0.03333,0,1.417,1.417,1,0,storm_events,1996-2025
36061,severe_wind_65kt_day,0.1333,0.75,,,4,0,spc,1996-2025
36061,severe_wind_day,0.9333,0.6071,,,28,0.1429,spc,1996-2025
36061,tropical_cyclone_impact,0.1,0.6667,0.5389,0.625,3,0,storm_events,1996-2025
36061,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
36061,winter_storm,1.7,0.01961,0.5833,1.125,51,0.01961,storm_events,1996-2025
36063,coastal_flood,0.4333,0.3846,26,31,13,0,storm_events,1996-2025
36063,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36063,extreme_cold,0.06667,0,1.125,1.25,2,0,storm_events,1996-2025
36063,flash_flood,0.6,0.8333,0.1007,0.7708,18,0,storm_events,1996-2025
36063,flood,0.5333,0.875,2,30,16,0,storm_events,1996-2025
36063,hail_1in_day,0.4,0.75,,,12,0,spc,1996-2025
36063,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
36063,high_wind,2.567,0.9091,0.2083,0.4583,77,0.05195,storm_events,1996-2025
36063,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36063,ice_storm,0.1333,1,0,0.75,4,0,storm_events,1996-2025
36063,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
36063,severe_wind_day,3.4,0.9412,,,102,0,spc,1996-2025
36063,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
36063,winter_storm,2.467,0.8514,0.5833,1.5,74,0.04054,storm_events,1996-2025
36065,drought,0.1333,0.25,16.33,30,4,0,storm_events,1996-2025
36065,extreme_cold,0.6667,0.2,0.4167,1.333,20,0,storm_events,1996-2025
36065,flash_flood,1.867,0.7857,0.1493,0.4792,56,0,storm_events,1996-2025
36065,flood,0.6667,0.4,0.125,2.083,20,0,storm_events,1996-2025
36065,hail_1in_day,1.767,0.2075,,,53,0.01887,spc,1996-2025
36065,hail_2in_day,0.1667,0.4,,,5,0,spc,1996-2025
36065,heat,0.1333,0,6,31,4,0,storm_events,1996-2025
36065,high_wind,0.7,0.9048,0.2083,0.5417,21,0.04762,storm_events,1996-2025
36065,ice_storm,0.3333,0.3,0.625,0.8333,10,0,storm_events,1996-2025
36065,severe_wind_65kt_day,0.3333,0.8,,,10,0,spc,1996-2025
36065,severe_wind_day,5.7,0.883,,,171,0.03509,spc,1996-2025
36065,tornado,0.7,0.9048,,,21,0.04762,spc,1996-2025
36065,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
36065,tropical_storm_passage,0.01316,,,,1,,hurdat2,1950-2025
36065,winter_storm,7.767,0.1202,0.7917,1.625,233,0.008584,storm_events,1996-2025
36067,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36067,extreme_cold,0.5667,0.1176,0.375,1.5,17,0,storm_events,1996-2025
36067,flash_flood,0.9333,1,0.1222,0.375,28,0.07143,storm_events,1996-2025
36067,flood,0.2333,0.4286,0.1354,9,7,0,storm_events,1996-2025
36067,hail_1in_day,1.1,0.09091,,,33,0,spc,1996-2025
36067,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
36067,heat,0.1667,0,6,31,5,0,storm_events,1996-2025
36067,high_wind,0.7667,0.6957,0.2083,0.5417,23,0.04348,storm_events,1996-2025
36067,ice_storm,0.2333,0.1429,0.4167,0.9167,7,0,storm_events,1996-2025
36067,severe_wind_65kt_day,0.3,0.7778,,,9,0,spc,1996-2025
36067,severe_wind_day,4.133,0.9113,,,124,0.03226,spc,1996-2025
36067,tornado,0.1,1,,,3,0,spc,1996-2025
36067,tropical_storm_passage,0.01316,,,,1,,hurdat2,1950-2025
36067,winter_storm,5.433,0.1166,0.8333,1.708,163,0.006135,storm_events,1996-2025
36069,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36069,extreme_cold,0.06667,0,0.9167,1.125,2,0,storm_events,1996-2025
36069,flash_flood,0.9667,0.8621,0.1181,0.25,29,0,storm_events,1996-2025
36069,flood,0.3333,0.6,0.1347,1.347,10,0.1,storm_events,1996-2025
36069,hail_1in_day,0.5,0.7333,,,15,0,spc,1996-2025
36069,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
36069,high_wind,1.267,0.9737,0.2083,0.5,38,0.02632,storm_events,1996-2025
36069,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36069,ice_storm,0.1333,1,0,0.75,4,0,storm_events,1996-2025
36069,severe_wind_65kt_day,0.1333,0.75,,,4,0,spc,1996-2025
36069,severe_wind_day,3.767,0.9646,,,113,0.0354,spc,1996-2025
36069,tornado,0.2,0.6667,,,6,0,spc,1996-2025
36069,tornado_ef2plus,0.03333,0,,,1,0,spc,1996-2025
36069,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
36069,winter_storm,2.1,0.8889,0.5208,1.375,63,0,storm_events,1996-2025
36071,coastal_flood,0.03333,0,0.4167,0.4167,1,0,storm_events,1996-2025
36071,drought,0.3333,0,31,31,10,0,storm_events,1996-2025
36071,extreme_cold,0.1667,0,0.625,1.333,5,0,storm_events,1996-2025
36071,flash_flood,2.033,0.08197,0.02083,0.25,61,0.01639,storm_events,1996-2025
36071,flood,0.5333,0.125,0.5,1.542,16,0.0625,storm_events,1996-2025
36071,hail_1in_day,1,0.03333,,,30,0,spc,1996-2025
36071,heat,0.4667,0,0.25,2.208,14,0.07143,storm_events,1996-2025
36071,high_wind,0.8667,0.1538,0.08333,0.3333,26,0.07692,storm_events,1996-2025
36071,ice_storm,0.3,0,0.2917,1.167,9,0.1111,storm_events,1996-2025
36071,severe_wind_65kt_day,0.2,0.5,,,6,0.1667,spc,1996-2025
36071,severe_wind_day,5.267,0.557,,,158,0.03165,spc,1996-2025
36071,tornado,0.2,0.8333,,,6,0.1667,spc,1996-2025
36071,tropical_cyclone_impact,0.06667,0.5,0.25,0.625,2,0,storm_events,1996-2025
36071,tropical_storm_passage,0.09211,,,,7,,hurdat2,1950-2025
36071,winter_storm,3,0,0.4583,1.062,90,0,storm_events,1996-2025
36073,coastal_flood,0.2667,0.125,30,31,8,0,storm_events,1996-2025
36073,drought,0.1667,0,30,31,5,0,storm_events,1996-2025
36073,extreme_cold,0.03333,0,1.25,1.25,1,0,storm_events,1996-2025
36073,flash_flood,0.3,0.7778,0.125,0.5417,9,0,storm_events,1996-2025
36073,flood,0.2,1,15,31,6,0,storm_events,1996-2025
36073,hail_1in_day,0.3,0.4444,,,9,0,spc,1996-2025
36073,high_wind,2.267,0.9559,0.2083,0.4861,68,0,storm_events,1996-2025
36073,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36073,ice_storm,0.1333,1,0,0.75,4,0,storm_events,1996-2025
36073,severe_wind_day,1.733,0.9808,,,52,0,spc,1996-2025
36073,tropical_storm_passage,0.06579,,,,5,,hurdat2,1950-2025
36073,winter_storm,2.367,0.8592,0.5694,1.5,71,0,storm_events,1996-2025
36075,coastal_flood,0.4,0.1667,26,31,12,0,storm_events,1996-2025
36075,drought,0.1,0,26.38,30,3,0,storm_events,1996-2025
36075,extreme_cold,0.2,0,0.3333,1.417,6,0,storm_events,1996-2025
36075,flash_flood,0.4,0.75,0.08333,0.2604,12,0,storm_events,1996-2025
36075,flood,0.3333,0.6,0.08333,30,10,0,storm_events,1996-2025
36075,hail_1in_day,0.7,0.7143,,,21,0,spc,1996-2025
36075,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
36075,high_wind,1.633,0.9592,0.1875,0.5,49,0.02041,storm_events,1996-2025
36075,ice_storm,0.1,1,0,0.75,3,0,storm_events,1996-2025
36075,severe_wind_65kt_day,0.1,1,,,3,0,spc,1996-2025
36075,severe_wind_day,4.867,0.9589,,,146,0.006849,spc,1996-2025
36075,tornado,0.1333,0.5,,,4,0.25,spc,1996-2025
36075,tropical_storm_passage,0.01316,,,,1,,hurdat2,1950-2025
36075,winter_storm,9.833,0.7864,0.7292,1.948,295,0,storm_events,1996-2025
36077,drought,0.1,0,30,31,3,0,storm_events,1996-2025
36077,extreme_cold,0.6667,0.15,0.375,1.5,20,0.05,storm_events,1996-2025
36077,flash_flood,1.233,0.8649,0.125,0.5,37,0,storm_events,1996-2025
36077,flood,0.3667,0.5455,2.396,6.25,11,0,storm_events,1996-2025
36077,hail_1in_day,1.067,0.03125,,,32,0,spc,1996-2025
36077,hail_2in_day,0.06667,0,,,2,0,spc,1996-2025
36077,heat,0.1333,0,6,31,4,0,storm_events,1996-2025
36077,high_wind,0.4667,0.8571,0.2917,0.5417,14,0,storm_events,1996-2025
36077,ice_storm,0.3667,0.3636,0.625,0.9167,11,0,storm_events,1996-2025
36077,severe_wind_65kt_day,0.06667,1,,,2,0,spc,1996-2025
36077,severe_wind_day,5,0.8733,,,150,0.02667,spc,1996-2025
36077,tornado,0.1667,0.8,,,5,0.2,spc,1996-2025
36077,tornado_ef2plus,0.03333,1,,,1,1,spc,1996-2025
36077,tropical_storm_passage,0.03947,,,,3,,hurdat2,1950-2025
36077,winter_storm,3.233,0.134,0.8333,1.542,97,0,storm_events,1996-2025
36079,coastal_flood,0.03333,0,0.4167,0.4167,1,0,storm_events,1996-2025
36079,drought,0.3333,0,31,31,10,0,storm_events,1996-2025
36079,extreme_cold,0.1333,0,0.5833,1.333,4,0,storm_events,1996-2025
36079,flash_flood,0.6,0.05556,0.02083,0.8632,18,0,storm_events,1996-2025
36079,flood,0.2667,0,0.4167,1.083,8,0,storm_events,1996-2025
36079,hail_1in_day,0.3,0,,,9,0,spc,1996-2025
36079,heat,0.3333,0,1.417,2.208,10,0,storm_events,1996-2025
36079,high_wind,0.6,0.05556,0.1667,0.375,18,0,storm_events,1996-2025
36079,hurricane_passage,0.01316,,,,1,,hurdat2,1950-2025
36079,ice_storm,0.2333,0,0.2917,0.9583,7,0,storm_events,1996-2025
36079,severe_wind_65kt_day,0.03333,1,,,1,0,spc,1996-2025
36079,severe_wind_day,2.5,0.5333,,,75,0.02667,spc,1996-2025
36079,tornado,0.06667,1,,,2,0,spc,1996-2025
36079,tornado_ef2plus,0.03333,1,,,1,0,spc,1996-2025
36079,tropical_cyclone_impact,0.06667,0.5,0.25,0.625,2,0,storm_events,1996-2025
36079,tropical_storm_passage,0.1842,,,,14,,hurdat2,1950-2025
36079,winter_storm,2.667,0,0.5,1.146,80,0,storm_events,1996-2025
36081,coastal_flood,0.7,0,0.1667,1.208,21,0.04762,storm_events,1996-2025
36081,flash_flood,2.7,0.04938,0.02083,0.1111,81,0.02469,storm_events,1996-2025
36081,flood,0.5,0,0.25,0.5069,15,0.06667,storm_events,1996-2025
36081,hail_1in_day,0.3,0.2222,,,9,0,spc,1996-2025
36081,hail_2in_day,0.03333,1,,,1,0,spc,1996-2025
36081,heat,0.4667,0,0.25,1.333,14,0.2857,storm_events,1996-2025
36081,high_wind,1.067,0.5,0.125,0.375,32,0.0625,storm_events,1996-2025
36081,hurricane_passage,0.02632,,,,2,,hurdat2,1950-2025
36081,ice_storm,0.03333,0,1.417,1.417,1,0,storm_events,1996-2025
36081,severe_wind_65kt_day,0.2333,0.2857,,,7,0,spc,1996-2025
36081,severe_wind_day,2.333,0.5714,,,70,0.07143,spc,1996-2025
36081,tornado,0.1333,0.75,,,4,0.25,spc,1996-2025
36081,tropical_cyclone_impact,0.06667,0,0.25,0.5681,2,0.5,storm_events,1996-2025
36081,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
36081,winter_storm,0.8333,0,0.6667,1.083,25,0.04,storm_events,1996-2025
36083,coastal_flood,0.03333,0,0.2535,0.2535,1,0,storm_events,1996-2025
36083,drought,0.06667,0,30,31,2,0,storm_events,1996-2025
36083,extreme_cold,1.3,0,0.625,1.583,39,0,storm_events,1996-2025
36083,flash_flood,1.267,0.6053,0.1243,0.5,38,0,storm_events,1996-2025
36083,flood,1.1,0.5152,0.5521,3.243,33,0.0303,storm_events,1996-2025
36083,hail_1in_day,1.067,0.1875,,,32,0,spc,1996-2025
36083,hail_2in_day,0.06667,0.5,,,2,0,spc,1996-2025
36083,heat,1.667,0,0.375,3.333,50,0,storm_events,1996-2025
36083,high_wind,1.667,0.36,0.1042,0.8021,50,0.02,storm_events,1996-2025
36083,ice_storm,0.1,0,0.7917,0.9583,3,0,storm_events,1996-2025
36083,severe_wind_65kt_day,0.2,0.3333,,,6,0.1667,spc,1996-2025
36083,severe_wind_day,5.933,0.1685,,,178,0.03371,spc,1996-2025
36083,tornado,0.1333,1,,,4,0.25,spc,1996-2025
36083,tornado_ef2plus,0.06667,1,,,2,0.5,spc,1996-2025
36083,tropical_cyclone_impact,0.03333,0,0.5833,0.5833,1,0,storm_events,1996-2025
36083,tropical_storm_passage,0.09211,,,,7,,hurdat2,1950-2025
36083,wildfire,0.06667,0.5,0.04167,2.166,2,0,storm_events,1996-2025
36083,winter_storm,3.4,0.1373,0.7917,1.5,102,0,storm_events,1996-2025
36085,coastal_flood,0.4333,0,0.1667,0.7007,13,0.07692,storm_events,1996-2025
36085,drought,0.2667,0,31,31,8,0,storm_events,1996-2025
36085,extreme_cold,0.1333,0,0.3333,1.333,4,0,storm_events,1996-2025
36085,flash_flood,1.3,0.02564,0.02083,0.1875,39,0,storm_events,1996-2025
36085,flood,0.5,0,0.25,0.5764,15,0,storm_events,1996-2025
36085,hail_1in_day,0.2,0,,,6,0,spc,1996-2025
36085,heat,0.3,0,2.208,3.958,9,0.3333,storm_events,1996-2025
36085,high_wind,0.8333,0.24,0.125,0.4583,25,0.08,storm_events,1996-2025
36085,hurricane_passage,0.03947,,,,3,,hurdat2,1950-2025
36085,severe_wind_65kt_day,0.03333,0,,,1,1,spc,1996-2025
36085,severe_wind_day,1.733,0.4231,,,52,0.01923,spc,1996-2025
36085,tornado,0.06667,0,,,2,0,spc,1996-2025
36085,tropical_cyclone_impact,0.1333,0.5,0.4167,0.625,4,0,storm_events,1996-2025
36085,tropical_storm_passage,0.25,,,,19,,hurdat2,1950-2025
36085,winter_storm,1.467,0,0.5729,1.167,44,0.02273,storm_events,1996-2025
36087,coastal_flood,0.1667,0,0.4167,0.7007,5,0,storm_events,1996-2025
