fips,events_per_customer_year,p_ge_1d,p_ge_3d,p_ge_7d,p_ge_14d,median_hours,p90_hours,years_covered,years_of_data,duration_basis,events_per_year,events,customers,customer_hours_per_customer_year,share_customer_hours_in_events,longest_event_hours
19105,0.7386,0.05694,0.02262,0,0,1.75,15.25,2014-2025,11.17,county,9.224,103,8507,5.748,0.9087,215.5
19107,1.903,0.000914,0,0,0,1.75,4.5,2014-2025,11.17,county,19.97,223,4684,5.832,0.8651,68.25
19109,0.4338,0.003835,0.002226,0,0,1.75,5.25,2014-2025,11.17,county,8.239,92,7698,1.543,0.7452,110.2
19111,0.9954,0.01102,0,0,0,1.75,5.75,2014-2025,11.17,county,14.78,165,15490,3.759,0.7925,75.5
19113,0.5549,0.1679,0.1162,0.04312,0,3.75,95.5,2014-2025,11.17,county,10.3,115,118200,13.46,0.9098,355.5
19115,1.258,0.005723,0.004003,0.002267,0,1.75,5.25,2014-2025,11.17,county,18,201,4554,4.827,0.8427,193.2
19117,0.4481,0.002507,0,0,0,1.75,6.5,2014-2025,11.17,county,10.12,113,4225,1.76,0.6827,31.25
19119,0.5908,0.009733,0,0,0,1.75,8.5,2015-2025,10.25,county,5.951,61,5090,2.149,0.8989,48.25
19121,0.4442,0.003258,0,0,0,1.75,6,2014-2025,10.92,county,9.985,109,9366,1.764,0.7645,110.5
19123,0.9499,0.0003825,0,0,0,1.5,3.75,2014-2025,11.17,county,12.72,142,8873,2.323,0.7654,36.75
19125,0.4549,0.006166,0.00256,0,0,1.5,3.75,2015-2025,10.58,county,7.654,81,19880,1.369,0.7679,100.8
19127,1.336,0.1068,0.03504,0.02018,0,2.25,29.75,2014-2025,11.17,county,15.76,176,15940,18.37,0.8897,320
19129,1.09,0.01335,0,0,0,2.5,8.25,2014-2025,10.58,county,13.61,144,7270,4.835,0.886,76.75
19131,0.5538,0.03362,0,0,0,2.5,12.75,2014-2025,11.08,county,9.564,106,6347,3.112,0.8503,91.5
19133,0.4,0.03952,0.001015,0,0,2.25,13.75,2015-2025,10.33,county,7.355,76,7388,2.354,0.859,555.2
19135,1.997,0.03193,0,0,0,2,14.25,2014-2025,10.92,county,33.62,367,4056,10.89,0.8467,67.25
19137,0.8573,0.01081,0,0,0,1.25,4,2015-2025,10.5,county,13.9,146,5724,2.359,0.7835,48.75
19139,0.1096,0.02019,0.01241,0,0,2.25,9.5,2014-2025,11.17,county,4.388,49,30350,1.007,0.5561,126.2
19141,0.6728,0.006973,0,0,0,1.75,5.25,2015-2025,10.58,county,9.26,98,5700,2.291,0.781,72.75
19143,0.2345,0.03377,0,0,0,2,14.5,2014-2025,10.42,county,3.744,39,3588,1.249,0.9185,57.75
19145,0.5934,0.0178,0,0,0,2,12.25,2014-2025,10.58,county,9.26,98,9035,2.803,0.8706,69.25
19147,0.9327,0.00255,0,0,0,1.25,2.75,2014-2025,11,county,8.182,90,4166,1.97,0.7876,43.75
19149,0.4706,0.001061,0,0,0,1.75,4.25,2014-2025,10.58,county,10.49,111,10210,1.639,0.6635,37
19151,0.949,0,0,0,0,1.75,5.25,2015-2025,10.92,county,12.46,136,3159,2.668,0.8274,31.25
19153,0.2434,0.1028,0.04636,0,0,2.5,29,2014-2025,10.83,county,6.831,74,287100,3.164,0.7399,129.2
19155,0.6077,0.01253,0.001497,0,0,1.75,6,2014-2025,10.75,county,14.79,159,51130,2.7,0.7205,88.75
19157,1.323,0.07627,0.05007,0,0,2,17,2014-2025,11.17,county,13.7,153,7761,13.95,0.9011,265.8
19159,1.519,0.003028,0,0,0,1.5,5.75,2014-2025,11.08,county,22.47,249,2511,5.57,0.8288,56.5
19161,1.113,0,0,0,0,2,6.5,2014-2025,10.58,county,9.921,105,4210,4.005,0.9273,27
19163,0.6086,0.1059,0.04054,0,0,1.75,26.5,2014-2025,11.17,county,14.15,158,71440,6.943,0.8503,154.8
19165,0.5869,0.007009,0.001644,0,0,1.75,5.5,2015-2025,10.42,county,13.25,138,7164,2.545,0.6542,92.5
19167,0.3438,0.005903,0,0,0,1.5,6.25,2015-2025,10.58,county,7.654,81,16990,1.352,0.6963,46.5
19169,0.3109,0.08769,0.03226,0,0,2.75,19.5,2014-2025,11.17,county,5.552,62,63400,3.521,0.8532,225.8
19171,1.231,0.06418,0.02812,0.01284,0,2,15.25,2014-2025,11.17,county,14.33,160,8169,12.66,0.8734,292.5
19173,0.8564,0.009825,0,0,0,2,9,2014-2025,10.83,county,13.38,145,2951,3.375,0.8394,42.75
19175,0.4852,0,0,0,0,1.25,3.75,2014-2025,11.17,county,8.239,92,6645,1.663,0.5869,21.5
19177,1.475,0.002294,0,0,0,1.75,5.25,2014-2025,11.08,county,18.77,208,3146,4.724,0.8762,50.75
19179,0.5808,0.0005969,0,0,0,1.5,3.75,2014-2025,11.17,county,9.582,107,21960,1.914,0.6375,29
19181,0.5009,0.01091,0.003267,0,0,1.75,5.5,2014-2025,10.83,county,9.323,101,23810,2.048,0.729,99.25
19183,1.299,0.0003695,0,0,0,2,6,2014-2025,11.17,county,18,201,9700,4.494,0.8429,46.25
19185,1.38,0.01216,0,0,0,2,5,2014-2025,11.08,county,19.94,221,2947,5.114,0.846,77.75
19187,0.6428,0.03101,0,0,0,1.75,11.75,2014-2025,11,county,9.636,106,20410,3.355,0.8511,72.75
19189,0.5955,0.0355,0,0,0,2.25,9.25,2015-2025,10.83,county,9.323,101,7213,3.547,0.8371,73.5
19191,0.7852,0.008193,0,0,0,2,8.75,2014-2025,11.08,county,10.92,121,9369,3.593,0.8234,44.5
19193,0.5051,0.006364,0,0,0,1.5,5.75,2014-2025,10.58,county,11.06,117,40300,2.203,0.6145,37
19195,1.728,0.02141,0.001933,0,0,1.75,8,2014-2025,11.17,county,18.09,202,3190,7.422,0.8951,122.2
19197,1.377,0.008084,0,0,0,1.75,8,2014-2025,11.08,county,12.09,134,5538,5.114,0.8916,40.5
20001,0.07148,0.04144,0,0,0,2.75,10.5,2014-2025,10.83,county,1.754,19,13020,0.6163,0.6037,47.75
20003,0.6376,0.01324,0,0,0,2,7,2015-2025,10.75,county,11.44,123,6426,2.555,0.856,51.5
20005,0.678,0.002887,0,0,0,1.5,5.75,2014-2025,10.83,county,12,130,8677,2.638,0.6954,51.5
20007,0.09814,0.005814,0,0,0,2,5.25,2017-2025,7.917,county,2.274,18,1771,0.4454,0.5765,28
20009,0.9142,0.02781,0.001425,0,0,2.25,15.25,2015-2025,10.42,county,13.44,140,14150,5.85,0.8582,131
20011,0.5608,0.004228,0,0,0,2,7.25,2014-2025,10.83,county,8.031,87,12150,2.433,0.7738,43.25
20013,0.8139,0.007014,0,0,0,2,9,2014-2025,10.83,county,10.71,116,5077,3.395,0.8645,88
20015,0.3951,0.006703,0,0,0,2,6.5,2014-2025,10.83,county,12,130,40150,2.146,0.5947,70.5
20017,3.082,0.00437,0,0,0,2,6,2014-2025,10.67,county,20.72,221,1065,10.97,0.9153,41.75
20019,0.3304,0,0,0,0,2,3,2019-2024,2.75,county,5.091,14,1323,0.8929,0.818,4.75
20021,0.9676,0.009212,0,0,0,1.5,4.75,2015-2025,10.5,county,12.67,133,7533,3.16,0.829,48
20023,0.5263,0.01251,0,0,0,2,5.25,2015-2025,8.583,county,9.786,84,2177,4.63,0.3357,41.25
20025,0,0.02506,0.001637,0.00002024,0,2,8.75,2025-2025,0.25,state,0,0,807,0.1574,0,0
20027,1.626,0.0009827,0,0,0,1.25,5.25,2014-2025,10.67,county,18.94,202,5867,4.443,0.8426,62.75
20029,0.4546,0,0,0,0,1.5,4.25,2015-2025,9.417,county,5.628,53,3677,2.145,0.4907,20.25
20031,0.3328,0,0,0,0,2.25,6.75,2014-2025,10.83,county,5.354,58,7173,1.48,0.6851,12.75
20035,0.3397,0.0009775,0,0,0,1.5,6.25,2014-2025,10.83,county,6,65,21130,1.383,0.6234,34
20037,0.1793,0.007125,0,0,0,1.5,5.5,2014-2025,10.83,county,5.446,59,34110,0.9595,0.4723,39
20039,1.079,0.02991,0.008248,0,0,2,5.75,2015-2025,9.167,county,8.291,76,2329,8.594,0.5887,144.5
20041,0.7751,0.009087,0.0022,0,0,1.5,5,2014-2025,10.83,county,10.62,115,7903,2.652,0.7585,79
20043,0.7949,0.02365,0,0,0,1.75,5.5,2015-2025,10.75,county,11.16,120,3810,3.306,0.8233,68.5
20045,0.3752,0.01068,0,0,0,1.75,7,2014-2025,10.83,county,11.54,125,68910,2.154,0.6044,52.25
20047,2.191,0.04755,0.01874,0,0,1.75,8.5,2015-2025,10.33,county,7.161,74,2025,11.91,0.9158,171.2
20049,1.366,0.00388,0,0,0,2.75,14.5,2014-2025,10.83,county,12.92,140,1533,6.872,0.88,25.75
20051,0.8798,0.01202,0.001179,0,0,1.75,7.75,2015-2025,10.42,county,10.75,112,17870,3.757,0.8523,127.8
20053,0.06064,0.02506,0.001637,0.00002024,0,2,8.75,2015-2025,7.333,state,0.6818,5,2305,0.352,0.6827,18.75
20055,0.1138,0.005552,0,0,0,2,7.5,2019-2025,6.083,county,4.767,29,33840,0.7324,0.4861,48.25
20057,0.7151,0.02506,0.001637,0.00002024,0,2,8.75,2025-2025,0.8333,state,8.4,7,20790,4.127,0.537,18.5
20059,0.5472,0.0177,0,0,0,2,6.75,2015-2025,10.75,county,13.58,146,20700,2.527,0.7729,59.75
20061,0.5011,0.01554,0,0,0,2,7.5,2014-2025,10.83,county,6.923,75,13510,2.319,0.7687,65.25
20063,1.861,0.0379,0.001549,0,0,1.75,6.5,2015-2025,9.833,county,8.949,88,1234,7.092,0.9381,114.2
20065,1.182,0.01381,0,0,0,2.25,15.25,2015-2025,9.417,county,7.646,72,1587,8.728,0.7052,73.75
20067,0,0.02506,0.001637,0.00002024,0,2,8.75,2022-2024,1.75,state,0,0,3640,0,0,0
20069,0.2923,0.003736,0,0,0,2.25,12.75,2019-2025,6,county,4.333,26,4121,1.743,0.7029,35.75
20071,1.927,0.02884,0.007226,0,0,3,8.25,2018-2025,6.333,county,18.16,115,1338,11.39,0.8642,316.8
20073,1.853,0.01631,0,0,0,2.25,8.25,2014-2025,10.83,county,21.78,236,4461,8.914,0.8245,63.5
20075,0.699,0.01974,0.001717,0,0,1.75,8,2019-2025,6.083,county,9.37,57,2192,4.183,0.6103,170.8
20077,0.1342,0.005071,0,0,0,2,5,2017-2025,7.667,county,3.652,28,2876,0.6829,0.4581,34.75
20079,1.041,0.01907,0,0,0,1.75,7.5,2014-2025,10.83,county,11.72,127,13250,4.562,0.7756,69
20081,0,0.02506,0.001637,0.00002024,0,2,8.75,2022-2025,2.167,state,0,0,1450,0.02117,0,0
20083,1.392,0.08108,0.013,0,0,2.5,13,2015-2025,10.08,county,9.421,95,965,10.77,0.9354,150.8
20085,6.089,0.02096,0,0,0,1.75,7.25,2014-2025,10.83,county,37.85,410,6676,22.41,0.9366,110.8
20087,0.8183,0.004852,0,0,0,2.25,7.25,2014-2025,10.83,county,14.22,154,10490,3.499,0.7882,51.75
20089,0.506,0.03952,0,0,0,2.25,11.5,2020-2025,6,county,4,24,1642,3.212,0.6946,38.75
20091,0.2355,0.1095,0.01202,0,0,3.75,26.5,2014-2025,11.17,county,7.612,85,296700,3.325,0.6793,96.25
20093,1.105,0.000934,0,0,0,2.25,6.5,2019-2025,6.083,county,15.12,92,3185,6.416,0.5237,51
20095,0.2575,0.03113,0,0,0,2.25,7.25,2015-2025,10.5,county,5.143,54,4799,1.404,0.8041,42
20097,0.4923,0.02506,0.001637,0.00002024,0,2,8.75,2025-2025,0.75,state,9.333,7,1086,3.832,0.342,11.25
20099,0.5389,0,0,0,0,1.75,3.75,2014-2025,10.83,county,9.046,98,11650,1.663,0.6661,26
20101,0,0.02506,0.001637,0.00002024,0,2,8.75,2022-2024,1.75,state,0,0,745,0,0,0
20103,0.601,0.005647,0,0,0,1.75,5,2014-2025,10.83,county,14.4,156,40820,2.468,0.6578,68
20105,0.7283,0.01129,0,0,0,2.25,10.75,2015-2025,9.25,county,6.054,56,1223,3.249,0.9168,45
20107,1.066,0.00958,0,0,0,1.75,6.25,2015-2025,10.75,county,12.84,138,7723,3.621,0.8881,70.5
20109,3.035,0.04699,0.00177,0,0,1.5,7.75,2015-2025,10.42,county,16.51,172,2091,13.07,0.9491,270.5
20111,0.8276,0.001687,0,0,0,1.75,4.25,2014-2025,10.83,county,13.94,151,13220,2.798,0.7274,49.5
20113,0.08313,0.04252,0,0,0,2.25,6,2014-2025,10.83,county,3.231,35,22880,0.591,0.596,70.5
20115,0.6863,0.006608,0,0,0,2.25,6.75,2015-2025,10.75,county,13.49,145,7056,2.758,0.8236,39.25
20117,1.052,0.004184,0,0,0,1.75,6.25,2014-2025,10.83,county,7.754,84,4214,3.59,0.8481,49.75
20119,0,0.02506,0.001637,0.00002024,0,2,8.75,2025-2025,0.5,state,0,0,1602,0.2297,0,0
20121,0.5598,0.02821,0.001976,0,0,2.25,7.75,2015-2025,10.75,county,15.26,164,20610,3.26,0.7713,84.75
20123,0.1111,0,0,0,0,1.75,4,2019-2025,6.5,county,3.538,23,5576,0.4281,0.6073,11
20125,0.2782,0,0,0,0,1.5,3.5,2014-2025,10.83,county,5.169,56,23500,0.952,0.5308,21.25
20127,2.022,0.003991,0,0,0,2,4.75,2014-2025,10.83,county,19.85,215,2288,6.647,0.8864,59.75
20129,1.024,0.0008016,0,0,0,2,7.75,2017-2025,8,county,2.5,20,1066,3.347,0.9717,38.5
20131,0.1186,0.00277,0,0,0,2,4.5,2014-2025,10.83,county,3.231,35,7024,0.4953,0.6057,27.5
20133,0.09867,0,0,0,0,1,2.5,2014-2025,10.75,county,2.233,24,13980,0.3184,0.4727,21
20135,0.4886,0.03905,0.02755,0,0,2.75,11.75,2015-2025,9.25,county,4.865,45,1309,3.466,0.8816,215.8
20137,0.353,0.02499,0,0,0,2.25,8.25,2015-2025,8.667,county,6.692,58,4238,2.746,0.5056,38.25
20139,0.8284,0.004102,0,0,0,1.75,5.75,2014-2025,10.83,county,9.692,105,10780,2.951,0.7751,48.75
20141,0.5494,0,0,0,0,1.25,3.5,2016-2025,6.25,county,4,25,1752,1.872,0.5071,13
20143,1.462,0.004148,0,0,0,2.25,12,2014-2025,10.83,county,12.46,135,2374,6.356,0.8726,76.75
20145,0.8119,0.05084,0.00792,0,0,2.25,8.75,2015-2025,10.33,county,9.194,95,5884,5.213,0.8675,145.5
20147,2.211,0.01658,0.0002182,0,0,1.5,8.75,2020-2025,6,county,20.33,122,3109,12.91,0.5954,143
20149,0.5893,0.00072,0,0,0,1.75,5.25,2014-2025,10.83,county,9.877,107,9791,2.06,0.7655,49.75
20151,0.06298,0,0,0,0,1.75,8,2015-2025,7.25,county,2.345,17,8329,0.3105,0.6424,11
20153,1.305,0.001895,0,0,0,1.75,6,2015-2025,9.667,county,9.31,90,2008,7.056,0.5891,60.5
20155,0.6105,0.02986,0,0,0,1.75,10,2014-2025,10.83,county,14.22,154,35750,3.334,0.7629,82
20157,0.6014,0,0,0,0,1.75,5.5,2020-2025,6,county,6.167,37,2731,2.71,0.5621,24.75
20159,2.729,0.005626,0,0,0,1.25,4,2015-2025,10.75,county,20.84,224,3763,7.351,0.8621,87.5
20161,0.5957,0.008927,0.000851,0.0008452,0,1.5,5.5,2014-2025,10.83,county,8.308,90,26760,2.489,0.7027,272
20163,1.036,0.02948,0.001139,0.0007746,0,2,8,2015-2025,7.917,county,10.11,80,2677,6.579,0.663,321.8
20165,1.141,0.05372,0.0004889,0,0,2,10.25,2015-2025,10.25,county,10.34,106,1399,6.74,0.8834,129.8
20167,0.4746,0.0456,0.003908,0,0,4,11.25,2015-2025,10.33,county,7.452,77,5948,3.208,0.9113,86.75
20169,0.7359,0.03437,0.00147,0,0,1.75,12.25,2014-2025,10.83,county,9.785,106,22360,4.377,0.8063,80
20171,0.6177,0.03272,0,0,0,2,7.25,2019-2025,6.083,county,6.904,42,3961,3.111,0.7054,55.5
20173,0.204,0.002485,0,0,0,2.25,8.5,2014-2025,10.83,county,7.754,84,256000,2.101,0.3663,56.75
20175,0,0.02506,0.001637,0.00002024,0,2,8.75,2018-2025,4.75,state,0,0,8330,0.01197,0,0
20177,0.4126,0.02556,0,0,0,2,12,2014-2025,10.83,county,12.18,132,101300,2.844,0.6713,70.75
20179,1.45,0.04884,0.01313,0,0,2,6.75,2015-2025,10.42,county,10.66,111,1648,9.07,0.8275,157.5
20181,0.4402,0.0005791,0,0,0,2.25,5.5,2015-2025,10.42,county,10.85,113,5649,1.821,0.7642,47.75
20183,1.28,0.01348,0,0,0,1.5,4.5,2020-2025,6,county,6.167,37,2010,6.882,0.5518,52.75
20185,2.052,0.0555,0.001349,0,0,2,12,2015-2025,10.42,county,15.26,159,1665,12.29,0.9326,134.5
20191,0.3642,0.0109,0,0,0,1.75,6.5,2014-2025,10.83,county,8.4,91,8977,1.594,0.702,42
20193,0.3482,0.04604,0,0,0,1.75,9.75,2015-2025,10.42,county,8.16,85,7359,2.252,0.7628,131.2
20195,1.687,0.001579,0,0,0,1,5,2015-2025,9.167,county,5.455,50,1597,3.573,0.9271,51
20197,1.925,0.01877,0,0,0,2,6.25,2014-2025,10.83,county,19.02,206,2570,7.505,0.8582,74.75
20199,1.437,0.003729,0,0,0,2.5,8.75,2015-2025,10.33,county,16.65,172,1427,6.139,0.9086,66.5
20201,0.7704,0,0,0,0,2,6.25,2015-2025,9.833,county,7.627,75,2452,2.978,0.8368,22.75
20203,2.235,0.03056,0.0009871,0,0,2.25,5,2019-2025,6.083,county,18.08,110,2012,10.32,0.8763,366
20205,0.1793,0,0,0,0,2.5,6.25,2014-2025,10.83,county,6.923,75,7232,0.7475,0.7649,21.75
20207,1.409,0.0121,0,0,0,1.75,5.25,2014-2025,10.83,county,13.94,151,1911,4.938,0.8043,53.5
20209,1.509,0.02281,0,0,0,1.5,9.75,2014-2025,11.17,county,29.82,333,61280,7.516,0.786,99.25
21001,0.2489,0.0317,0.005063,0,0,1.75,8,2014-2025,11.17,county,6.627,74,10660,1.441,0.8104,149.8
21003,2.346,0.0003449,0,0,0,1.5,7.75,2014-2025,11.17,county,23.91,267,11950,8.116,0.861,107
21005,1.256,0.04095,0.006018,0,0,2,13.75,2014-2025,11.17,county,18.63,208,11520,7.84,0.865,117
21007,1.129,0.004032,0.001181,0.001181,0,2.25,6.5,2014-2025,11.17,county,14.06,157,4230,5.439,0.8033,366.8
21009,0.4751,0.06714,0.008796,0,0,2.25,19.25,2014-2025,11.17,county,11.19,125,24660,4.075,0.8574,127
21011,1.842,0.04175,0.001469,0,0,2,9.25,2014-2025,11.17,county,25.16,281,6489,10.11,0.8817,116.8
21013,1.845,0.009125,0,0,0,1.5,7.5,2014-2025,11.17,county,30.81,344,12250,7.016,0.7974,80
21015,0.361,0.009323,0,0,0,2,9,2014-2025,11.17,county,12.09,135,74770,2.248,0.6159,57
21017,1.391,0.04155,0.0001755,0,0,1.75,9,2014-2025,11.17,county,21.13,236,8067,7.248,0.8407,128.5
21019,0.8336,0.1471,0.06187,0.009174,0,2.75,47.25,2014-2025,11.17,county,18.9,211,27790,13.92,0.8719,377.5
21021,0.5415,0.02878,0,0,0,1.5,8,2014-2025,11.17,county,8.149,91,16810,2.545,0.8139,90.25
21023,2.665,0.02898,0,0,0,2,9,2014-2025,11.08,county,32.84,364,3833,11.31,0.9401,70.25
21025,2.025,0.0698,0.01438,0,0,3.5,15.25,2014-2025,11.17,county,36.18,404,7915,18.77,0.8903,260.2
21027,0.5478,0.02744,0,0,0,2,9.75,2015-2025,8.917,county,11.33,101,13770,3.341,0.722,73.5
21029,0.8205,0.02929,0.003512,0,0,1.25,9.25,2014-2025,11.17,county,13.79,154,40370,4.321,0.7363,122
21031,1.614,0.06555,0.01103,0,0,1.75,11.75,2016-2025,9.083,county,16.84,153,6824,10.54,0.8656,147.8
21033,1.129,0.06068,0.008954,0,0,1.75,8,2014-2025,11.17,county,15.4,172,5933,6.301,0.869,167.8
21035,1.105,0.02193,0.005249,0,0,2,8,2017-2025,8.917,county,20.41,182,25550,5.125,0.8896,86.75
21037,0.9694,0.002574,0,0,0,1.75,6.75,2014-2025,11.17,county,17.1,191,38980,4.16,0.7236,51
21039,2.682,0.01372,0,0,0,2,6.75,2015-2025,9.25,county,22.49,208,2244,10.47,0.9421,69.25
21041,0.8291,0.01961,0,0,0,2,7,2014-2025,11.17,county,13.43,150,6325,3.677,0.8133,60
21043,1.284,0.1357,0.06863,0.01814,0,3,46,2014-2025,11.17,county,25.61,286,12840,22.79,0.9042,480
21045,0.8121,0.02298,0,0,0,1.75,7.5,2014-2025,11.17,county,14.24,159,8794,3.575,0.8652,116.5
21047,0.6424,0.07402,0.00809,0,0,1.75,14.5,2014-2025,11,county,12,132,36370,4.461,0.8421,140
21049,0.662,0.03565,0,0,0,1.75,9.75,2014-2025,11.17,county,11.46,128,18710,3.765,0.7445,114.2
21051,1.125,0.0424,0.01213,0.001208,0,2.5,15.25,2014-2025,11.17,county,19.16,214,11740,8.931,0.835,220
21053,2.287,0.03571,0.001277,0,0,1.75,11,2014-2025,8.583,county,25.4,218,6743,12.33,0.9183,122.5
21055,1.518,0.005433,0,0,0,1.5,4.75,2014-2025,11.17,county,16.39,183,4136,4.476,0.8101,72.75
21057,1.946,0.004214,0,0,0,1.5,4,2014-2025,11.17,county,17.73,198,3483,5.896,0.8121,45
21059,0.5177,0.01529,0,0,0,1.5,6.5,2015-2025,10.42,county,12.19,127,52700,2.387,0.7139,79.75
21061,2.044,0.06724,0.01598,0,0,1.5,9.5,2015-2025,9.75,county,17.13,167,6505,13.83,0.9167,148.2
21063,1.282,0.1206,0.05094,0.02639,0,2.5,50.5,2015-2025,9.167,county,19.42,178,4390,21.64,0.9046,474.5
21065,1.307,0.086,0.005845,0.00008539,0,2.5,21.25,2014-2025,11.17,county,15.67,175,7224,10.73,0.8884,216.2
21067,0.3427,0.1926,0.04166,0,0,2.75,47,2014-2025,11.17,county,7.791,87,170700,5.595,0.805,132.2
21069,1.593,0.04315,0,0,0,1.75,8,2014-2025,11,county,17.73,195,7871,7.892,0.8393,102.2
21071,1.613,0.07655,0.002977,0,0,3,18.75,2014-2025,11.17,county,38.06,425,20060,13.39,0.8332,194.8
21073,0.4817,0.02676,0.01119,0,0,1.75,9,2014-2025,11.17,county,11.64,130,25840,3.116,0.7569,125.5
21075,1.002,0.03519,0.00396,0,0,1.75,6,2015-2025,8.75,county,10.4,91,4089,5.149,0.941,115.8
21077,1.645,0.01033,0.00156,0.0003398,0,1.5,5.25,2014-2025,11.08,county,23.46,260,4358,5.742,0.8377,188.5
21079,0.718,0.03328,0,0,0,1.5,8.5,2014-2025,11.17,county,9.851,110,8676,3.522,0.8289,90.25
21081,1.308,0.004197,0,0,0,2,7.25,2014-2025,11.17,county,18.72,209,10260,4.883,0.85,49.75
21083,1.096,0.02039,0.0002704,0,0,1.75,7,2016-2025,9.083,county,16.95,154,19690,4.528,0.838,75
21085,1.112,0.0683,0.01642,0,0,2,13.5,2014-2025,11.17,county,18.63,208,14260,8.557,0.8788,165
21087,0.3059,0.02627,0,0,0,2,9.5,2014-2025,10.58,county,5.197,55,6326,1.359,0.8936,99.75
21089,1.143,0.05901,0.02608,0.003452,0,2.75,13.25,2014-2025,11.17,county,23.82,266,18180,10.23,0.8512,332.5
21091,1.556,0.01897,0,0,0,1.5,11,2015-2025,10.42,county,16.22,169,5170,6.966,0.8787,97.25
21093,0.3929,0.02136,0,0,0,1.5,9.25,2014-2025,11.17,county,7.791,87,61030,2.205,0.7165,98.75
21095,1.335,0.02261,0.002526,0,0,2,9.5,2014-2025,11.17,county,29.01,324,13700,7.156,0.8046,109
21097,0.8137,0.0176,0.0003209,0,0,2.25,8.25,2014-2025,11.17,county,15.85,177,9604,4.098,0.7877,87
21099,0.7873,0.06083,0.01641,0,0,2,12.25,2014-2025,11.17,county,12.81,143,10880,6.11,0.8807,149.5
21101,0.6737,0.04934,0.002839,0,0,1.5,9.5,2014-2025,11.17,county,12.27,137,21490,3.736,0.8309,100.8
21103,0.9978,0.01093,0,0,0,2,6.5,2014-2025,11.17,county,17.1,191,7357,4.36,0.7603,77.5
21105,3.702,0.01382,0.0001934,0,0,2,5.25,2014-2025,11,county,20.91,230,2285,13.72,0.9624,115.5
21107,0.7682,0.1122,0.0335,0,0,1.75,26,2014-2025,11.17,county,13.79,154,20240,7.743,0.8984,142.5
21109,1.609,0.0667,0.02372,0.004509,0,2.25,19.25,2015-2025,7.333,county,21.95,161,7104,15.16,0.8862,239.5
21111,0.2174,0.1953,0.03289,0,0,5.25,46,2014-2025,11.17,county,4.836,54,390000,4.63,0.6736,140.2
21113,0.4731,0.05457,0.0009287,0,0,2,12.75,2014-2025,11.17,county,10.75,120,28530,3.184,0.7719,120.8
21115,1.574,0.07323,0.01461,0.008732,0,2.5,19.5,2014-2025,11.17,county,33.67,376,12830,15.97,0.8637,476.5
21117,0.626,0.01222,0,0,0,1.75,9,2014-2025,11.17,county,17.28,193,74550,3.207,0.6871,61
21119,3.194,0.08882,0.02086,0.00301,0,3.25,22.25,2014-2025,11.17,county,49.43,552,7061,31.3,0.9254,210.5
21121,0.9277,0.03602,0,0,0,1.75,10.5,2014-2025,11.17,county,16.57,185,15270,4.918,0.814,120.8
21123,0.5691,0.06846,0.003648,0,0,1.5,8.5,2014-2025,11.08,county,10.2,113,7475,3.123,0.8837,116.5
21125,0.5804,0.04678,0.01191,0,0,2.25,15.5,2014-2025,11.17,county,12,134,35910,4.575,0.8344,170.2
21127,2.406,0.1021,0.03441,0.01275,0,3.5,24.75,2014-2025,11.17,county,45.76,511,8553,33.22,0.9055,521.5
21129,2.733,0.05136,0.006552,0.0007363,0,2.25,16.25,2014-2025,11.17,county,33.13,370,3961,18.52,0.9189,195
21131,4.68,0.1023,0.004976,0,0,3,26,2014-2025,11.17,county,58.39,652,5295,42.2,0.9254,209.8
21133,2.399,0.08917,0.01068,0,0,3.25,21.5,2014-2025,11.17,county,47.28,528,11070,22.48,0.8898,178.5
21135,2.868,0.06497,0.001257,0,0,2.25,14,2014-2025,10.42,county,30.24,315,5886,17.77,0.9432,349.2
21137,0.9163,0.04494,0,0,0,2,13,2014-2025,11.17,county,12.54,140,12840,5.065,0.8768,125.2
21139,1.232,0.005313,0,0,0,2,5.5,2014-2025,10.92,county,15.48,169,5667,4.225,0.8325,46.5
21141,1.272,0.06469,0.008104,0,0,2,13,2015-2025,9.25,county,16,148,14640,8.144,0.86,126
21143,2.476,0.04439,0.001095,0,0,1.5,6.75,2014-2025,11.17,county,24.72,276,4392,11.08,0.8566,99.25
21145,0.5448,0.007285,0,0,0,1.25,5,2014-2025,10.5,county,14.86,156,36760,2.009,0.7007,60.25
21147,1.198,0.05422,0,0,0,2.5,19.75,2014-2025,11.17,county,16.75,187,10590,8.229,0.8933,146.2
21149,1.82,0.02696,0.003746,0.0007898,0,1.5,7.5,2014-2025,11.17,county,16.48,184,4361,8.149,0.866,357.5
21151,0.4156,0.0354,0.000578,0,0,2.25,11.25,2014-2025,11.17,county,10.57,118,48460,2.95,0.6902,125.2
21153,1.751,0.03623,0.01716,0,0,2.75,11.5,2014-2025,11.17,county,24.09,269,6548,12.16,0.9534,195.2
21155,0.6043,0.05488,0.002028,0,0,1.75,10.25,2014-2025,11.17,county,11.73,131,10960,3.355,0.871,96.25
21157,1.404,0.009371,0.0005561,0,0,1.75,5.25,2017-2025,8.917,county,18.5,165,18540,5.162,0.8486,82.5
21159,4.12,0.04836,0.00007129,0,0,2.5,12.25,2014-2025,11.17,county,42.9,479,6097,24.25,0.9502,119.8
21161,0.8424,0.02911,0.001916,0,0,1.75,11.25,2014-2025,11.17,county,12.81,143,9434,4.197,0.8508,97.5
