zip,place,zip_land_share
55301,2700730,0.541
55301,2749138,0.428
55301,2757346,0.031
55302,2701684,0.044
55303,2701720,0.103
55303,2747536,0.275
55303,2747690,0.168
55303,2753026,0.448
55304,2701486,0.494
55304,2726738,0.502
55305,2730140,0.08
55305,2743252,0.92
55306,2708794,1
55307,2702152,0.022
55308,2704618,0.186
55309,2705752,0.112
55310,2706076,0.015
55311,2715022,0.018
55311,2740166,0.904
55311,2755186,0.078
55313,2708452,0.072
55313,2757346,0.06
55315,2710144,0.273
55316,2710846,1
55317,2710918,1
55318,2710144,0.142
55318,2710918,0.113
55318,2710972,0.426
55318,2767036,0.015
55319,2711764,0.015
55320,2711800,0.032
55320,2756724,0.108
55321,2712430,0.019
55322,2712664,0.031
55324,2714842,0.055
55325,2714878,0.022
55327,2715022,0.997
55328,2715454,0.099
55328,2730842,0.067
55329,2718134,0.026
55330,2718674,0.397
55330,2747536,0.148
55330,2749138,0.168
55330,2756950,0.063
55331,2710918,0.167
55331,2715148,0.056
55331,2720078,0.039
55331,2725918,0.022
55331,2743306,0.137
55331,2748580,0.044
55331,2760016,0.313
55331,2765164,0.058
55331,2767036,0.106
55332,2720222,0.011
55333,2722364,0.015
55334,2723300,0.022
55336,2723948,0.023
55337,2708794,1
55338,2725658,0.025
55340,2713168,0.619
55340,2741480,0.381
55341,2726990,1
55342,2728124,0.011
55343,2718188,0.072
55343,2730140,0.431
55343,2743252,0.49
55344,2718116,1
55345,2743252,1
55346,2718116,0.997
55347,2718116,1
55349,2730284,0.03
55350,2730644,0.053
55352,2732174,0.048
55353,2733164,0.019
55353,2755078,0.013
55353,2756724,0.022
55354,2736728,0.027
55355,2737448,0.026
55356,2738006,0.062
55356,2741480,0.434
55356,2748580,0.503
55357,2713168,0.227
55357,2725622,0.649
55357,2730842,0.043
55357,2738222,0.013
55357,2741480,0.068
55358,2740220,0.04
55358,2760322,0.027
55359,2730842,0.666
55359,2740256,0.025
55359,2741480,0.07
55359,2743306,0.2
55359,2748580,0.038
55360,2741138,0.045
55362,2743774,0.136
55362,2749138,0.101
55363,2743810,0.11
55364,2743306,0.714
55364,2744476,0.189
55364,2748580,0.085
55364,2760016,0.013
55366,2745376,1
55367,2745556,0.052
55368,2747520,0.036
55369,2715022,0.216
55369,2740166,0.716
55369,2749012,0.03
55369,2755186,0.038
55370,2751460,0.017
55371,2752522,0.024
55372,2752594,0.225
55372,2758738,0.02
55373,2725622,0.715
55373,2730842,0.013
55373,2755006,0.214
55374,2713168,0.272
55374,2749138,0.044
55374,2755186,0.676
55375,2714054,0.06
55375,2743306,0.455
55375,2756770,0.202
55376,2757346,0.888
55378,2758738,1
55379,2752594,0.052
55379,2759350,0.489
55382,2720276,0.025
55382,2756724,0.022
55384,2762014,1
55386,2767036,1
55387,2767432,0.162
55388,2743306,0.051
55388,2768548,0.07
55390,2768764,0.045
55391,2715148,0.085
55391,2741480,0.121
55391,2743252,0.193
55391,2748580,0.348
55391,2768818,0.187
55391,2771500,0.035
55395,2771086,0.079
55396,2771122,0.012
55397,2747520,0.04
55398,2772238,0.047
55401,2743000,1
55402,2743000,1
55403,2743000,1
55404,2743000,1
55405,2743000,1
55406,2743000,1
55407,2743000,1
55408,2743000,1
55409,2743000,1
55410,2718188,0.21
55410,2743000,0.79
55411,2724308,0.01
55411,2743000,0.99
55412,2743000,1
55413,2743000,1
55414,2743000,1
55415,2743000,1
55416,2718188,0.034
55416,2724308,0.132
55416,2743000,0.157
55416,2757220,0.677
55417,2743000,0.932
55418,2743000,0.758
55418,2756680,0.24
55419,2743000,1
55420,2706616,1
55421,2712700,0.54
55421,2722814,0.365
55421,2729258,0.019
55421,2756680,0.072
55422,2714158,0.148
55422,2724308,0.513
55422,2754808,0.33
55423,2754214,0.959
55424,2718188,0.95
55424,2757220,0.05
55425,2706616,1
55426,2724308,0.165
55426,2757220,0.835
55427,2714158,0.189
55427,2724308,0.517
55427,2745628,0.294
55428,2707966,0.464
55428,2714158,0.174
55428,2745628,0.361
55429,2707948,0.577
55429,2707966,0.132
55429,2714158,0.291
55430,2707948,0.756
55430,2743000,0.243
55431,2706616,1
55432,2722814,0.798
55432,2761996,0.202
55433,2713114,1
55434,2706382,1
55435,2706616,0.108
55435,2718188,0.892
55436,2718188,0.997
55437,2706616,1
55438,2706616,1
55439,2706616,0.07
55439,2718188,0.93
55441,2741462,0.02
55441,2751730,0.98
55442,2751730,1
55443,2707966,1
55444,2707966,0.997
55445,2707966,1
55446,2751730,1
55447,2751730,1
55448,2713114,1
55449,2706382,0.999
55450,2743000,0.031
55454,2743000,1
55455,2743000,1
55601,2704456,0.052
55603,2721104,0.022
55609,2733578,0.248
55612,2738546,0.064
55614,2760250,0.035
55704,2702548,0.023
55705,2702872,0.044
55705,2706148,0.047
55706,2703106,0.766
55707,2739446,0.049
55708,2706148,0.988
55709,2707048,0.01
55709,2712502,0.035
55709,2764048,0.114
55710,2744548,0.21
55713,2708524,0.374
55716,2709316,1
55718,2710018,0.048
55718,2739446,0.05
55719,2711386,0.053
55720,2705744,0.014
55720,2712160,0.225
55721,2712412,0.272
55722,2712502,1
55726,2713780,0.021
55732,2703106,0.012
55733,2710018,0.025
55733,2719718,0.138
55734,2719934,0.081
55734,2723714,0.016
55734,2736530,0.017
55735,2721122,0.019
55741,2723714,0.149
55741,2739140,0.021
55744,2712502,0.026
55744,2725118,0.094
55746,2728790,0.525
55750,2730302,0.319
55751,2731238,0.013
55751,2744548,0.027
55753,2732570,0.984
55753,2744980,0.016
55756,2732912,0.017
55758,2733416,0.929
55764,2740418,1
55767,2743954,0.058
55768,2733416,0.026
55768,2744548,0.529
55769,2744980,0.07
55772,2745279,1
55775,2744980,0.028
55782,2761204,0.063
55783,2763220,0.027
55786,2764048,1
55787,2764156,0.026
55790,2765272,0.02
55792,2767288,0.196
55793,2768080,0.041
55795,2756518,0.031
55795,2770492,0.02
55796,2771140,0.444
55797,2771788,0.023
55798,2771824,0.014
55802,2717000,0.999
55803,2717000,0.032
55803,2754060,0.109
55804,2717000,0.11
55805,2717000,1
55806,2717000,1
55807,2717000,0.987
55807,2752630,0.013
55808,2717000,0.982
55810,2717000,0.136
55810,2728682,0.223
55810,2752630,0.07
55811,2717000,0.285
55811,2728682,0.367
55812,2717000,1
55814,2728682,1
55901,2754880,0.568
55902,2754880,0.41
55903,2754880,1
55904,2740598,0.031
55904,2754880,0.199
55905,2754880,1
55906,2754880,0.12
55909,2700190,0.019
55910,2701234,0.028
55910,2718386,0.022
55912,2702908,0.071
55917,2706580,0.011
55918,2708164,0.014
55919,2708218,0.041
55920,2709154,0.044
55921,2709226,0.016
55922,2709802,0.031
55923,2711008,0.021
55924,2711566,0.014
55925,2714518,0.018
55926,2715886,0.023
55927,2715994,0.031
55929,2716264,0.021
55931,2718368,0.033
55932,2718530,0.018
55933,2718728,0.061
55934,2720114,0.022
55935,2722094,0.02
55939,2727188,0.012
55940,2727872,0.014
55941,2729510,0.026
55944,2732498,0.052
55946,2732840,0.018
55947,2716390,0.013
55947,2733866,0.045
55949,2735450,0.011
55950,2735558,1
55952,2736800,0.019
55953,2738654,0.021
55955,2739986,0.041
55956,2741282,0.02
55959,2724524,0.019
55959,2771032,0.013
55960,2748598,0.083
55960,2751136,0.011
55961,2749030,0.016
55962,2756302,0.172
55963,2751136,0.068
55964,2751424,0.024
55965,2752450,0.023
55967,2752882,0.018
55969,2701234,0.017
55969,2755276,0.015
55971,2756284,0.02
55971,2756302,0.268
55972,2756788,0.043
55973,2758576,0.029
55974,2761852,0.012
55975,2762104,0.018
55976,2762806,0.036
55977,2764210,0.016
55979,2766424,0.017
55981,2767378,0.161
55982,2767918,0.017
55983,2767972,0.038
55985,2769304,0.014
55987,2762896,0.011
55987,2771032,0.118
55990,2771950,0.022
55991,2772310,0.011
55992,2772328,0.039
56001,2739878,0.164
56003,2747068,0.139
56007,2700694,0.078
56011,2704834,0.065
56013,2706688,0.019
56016,2711674,0.023
56017,2711872,0.019
56020,2712952,1
56021,2713582,0.073
56022,2714770,1
56023,2715472,0.018
56024,2717378,0.102
56025,2717738,0.018
56027,2718998,0.013
56028,2719160,0.067
56029,2719340,0.02
56030,2719754,1
56031,2720330,0.096
56032,2722526,0.058
56033,2722940,0.013
56034,2723084,0.063
56035,2723354,0.86
56043,2727944,0.029
56044,2728394,0.013
56045,2729636,0.015
56048,2731706,0.013
56050,2732462,0.046
56051,2733056,0.014
56054,2733920,0.023
56055,2734190,0.014
56056,2735702,0.085
56057,2736134,0.02
56058,2736746,0.041
56062,2739230,0.012
56063,2739320,0.034
56065,2740310,0.012
56068,2743198,0.025
56069,2743738,0.035
56071,2745808,0.045
56073,2746042,0.051
56074,2746150,0.012
56075,2747212,1
56080,2756824,0.971
56081,2757040,0.013
56082,2758036,0.049
56083,2758306,0.021
56087,2761816,0.013
56089,2765920,0.089
56090,2766910,0.011
56091,2767756,0.021
56093,2768296,0.022
56096,2768584,0.031
56098,2770924,0.021
56101,2770798,0.024
56110,2700262,0.011
56114,2703052,0.019
56115,2703250,0.012
56116,2704492,0.012
56117,2705644,0.017
56118,2705896,0.015
56119,2707660,0.015
56121,2710792,0.014
56122,2710900,0.014
56123,2764543,0.064
56125,2716300,1
56128,2718152,0.01
56128,2727566,0.013
56129,2718836,0.014
56132,2764543,0.221
56134,2727116,0.035
56137,2728700,0.011
56138,2729204,0.019
56139,2729618,0.019
56140,2730806,1
56141,2731094,0.019
56143,2731562,0.028
56147,2732750,0.035
56149,2734100,0.029
56153,2736548,0.502
56156,2738564,0.022
56157,2738708,0.028
56158,2739338,0.021
56159,2744566,0.013
56160,2748094,0.018
56161,2748184,0.012
56162,2748562,0.015
56164,2751388,0.017
56166,2753908,0.017
56167,2756086,0.014
56169,2756428,0.017
56171,2759620,0.01
56172,2760808,0.017
56172,2764543,0.057
56173,2762662,0.018
56175,2764543,0.072
56175,2765308,0.018
56176,2765470,0.013
56178,2766046,0.025
56181,2769070,0.023
56185,2770582,0.016
56187,2771734,0.046
56201,2770420,0.118
56209,2702692,0.01
56210,2703718,1
56214,2705050,0.014
56215,2705212,0.015
56216,2706490,0.027
56222,2711548,0.02
56224,2711836,0.011
56226,2712124,0.049
56228,2713420,0.019
56232,2714968,0.01
56235,2716084,0.034
56239,2723660,0.012
56241,2725280,0.024
56249,2729672,0.011
56251,2732372,0.012
56252,2732876,0.011
56255,2738420,0.01
56258,2740688,0.053
56264,2743126,0.011
56265,2743720,0.018
56267,2744242,0.024
56270,2744368,0.025
56273,2745682,0.013
56274,2746492,0.02
56276,2748058,0.017
56277,2748256,0.022
56278,2748706,0.031
56279,2750344,0.017
56280,2752144,0.029
56281,2752558,0.078
56283,2753656,0.03
56287,2759098,1
56288,2761690,0.024
56291,2764264,0.015
56293,2767396,0.01
56294,2768008,1
56297,2771446,0.011
56301,2755078,0.266
56301,2756724,0.274
56301,2756896,0.292
56301,2767612,0.049
56303,2756896,0.862
56303,2758612,0.034
56304,2756896,0.135
56307,2700622,0.021
56308,2700928,0.11
56310,2703070,0.023
56311,2703682,0.029
56313,2706814,1
56314,2707066,0.03
56314,2718872,0.081
56315,2742254,0.013
56316,2708092,0.012
56318,2708902,0.014
56318,2766334,0.013
56319,2709964,0.011
56320,2712484,0.052
56320,2755078,0.131
56321,2757094,0.997
56325,2719088,1
56328,2721266,1
56329,2721536,0.013
56330,2721824,0.036
56331,2722652,0.017
56332,2723120,0.015
56334,2724074,0.028
56335,2725874,1
56339,2729474,0.034
56340,2729582,0.016
56340,2766334,0.018
56342,2731472,0.013
56345,2721266,0.016
56345,2737556,0.031
56345,2761006,0.015
56347,2738060,0.014
56349,2738366,0.011
56352,2741570,0.029
56353,2742110,0.018
56354,2742398,0.016
56355,2745106,0.019
56356,2745772,0.193
56359,2767180,0.054
56360,2748796,0.014
56362,2749966,0.015
56363,2750056,0.468
56364,2727098,0.013
56367,2753998,0.056
56368,2754268,0.017
56369,2755078,1
56371,2755510,1
56373,2756176,0.019
56374,2757130,0.137
56375,2758090,0.983
56376,2757238,1
56377,2758612,0.423
56378,2758648,0.02
56379,2758684,0.07
56381,2762500,0.01
56382,2721266,0.012
56382,2766334,0.012
56384,2766334,1
56385,2767144,0.011
56386,2767558,0.054
56387,2767612,0.995
56389,2769736,0.506
56401,2707300,0.038
56401,2717630,0.024
56425,2704042,0.944
56433,2700496,0.013
56434,2700892,0.033
56437,2705482,0.016
56440,2711602,0.018
56441,2713924,0.033
56441,2713978,0.017
56441,2765506,0.041
56442,2713978,0.689
56442,2721032,0.068
56442,2739806,0.044
56444,2714428,0.058
56444,2715346,0.029
56446,2717342,0.014
56447,2719286,0.341
56448,2719286,0.029
56448,2721032,0.583
56449,2721932,0.014
56450,2723192,0.04
56452,2726378,0.011
56453,2728754,0.039
56455,2731274,0.026
56455,2754736,0.033
56458,2734370,0.184
56464,2741660,0.014
56465,2741804,0.011
56468,2734928,0.254
56468,2746348,0.216
56470,2749768,0.019
56472,2707516,0.076
56472,2731832,0.014
56472,2750416,0.106
56474,2731832,0.01
56475,2753080,0.032
56479,2762446,0.024
56482,2767504,0.039
56484,2767792,0.029
56484,2769880,0.035
56501,2715832,0.059
56511,2702728,0.012
56515,2703970,0.015
56517,2705014,0.021
56518,2706778,0.12
56520,2707462,0.02
56521,2709280,0.01
56523,2711962,0.012
56525,2712862,0.196
56527,2715184,0.073
56529,2715976,0.869
56533,2718566,0.024
56536,2720834,0.011
56537,2720906,0.051
56540,2720978,0.012
56542,2721986,0.011
56546,2723498,0.017
56547,2724182,0.01
56549,2727746,0.012
56551,2728520,0.031
56552,2729402,0.018
56557,2704348,0.016
56560,2743864,0.138
56562,2743864,1
56563,2743864,1
56565,2744944,0.113
56566,2745052,0.219
56566,2765927,0.026
56570,2748760,0.028
56571,2749210,0.092
56572,2750164,0.015
56573,2750470,0.026
56575,2751234,0.025
56576,2754340,0.025
56580,2703214,0.016
56587,2766766,0.029
56588,2767216,0.024
56590,2769142,0.012
56591,2770006,1
56601,2705068,0.039
56621,2754056,0.033
56639,2718260,0.012
56641,2720798,0.07
56644,2724344,0.013
56647,2764444,0.025
56649,2731040,0.022
56650,2732606,0.012
56651,2751028,0.018
56660,2743540,0.011
56666,2751892,0.258
56668,2753134,1
56670,2753386,0.238
56671,2737656,0.022
56671,2753458,0.016
56683,2764444,0.022
56701,2764570,0.015
56711,2701558,0.014
56715,2708038,0.02
56716,2713870,0.016
56720,2716030,0.086
56721,2717612,0.031
56728,2726576,0.011
56729,2726612,0.022
56736,2741714,0.017
56748,2751712,0.03
56754,2757022,0.02
56755,2758144,0.023
56763,2768224,0.012
57003,4603380,0.014
57005,4606840,0.11
57006,4607580,0.086
57007,4607580,1
57013,4609500,0.025
57016,4607044,0.02
57016,4611660,0.031
57017,4613220,0.017
57020,4614740,0.045
57021,4615540,0.014
57022,4615980,0.016
57024,4618460,0.037
57025,4618620,0.012
57025,4654750,0.046
57030,4623820,0.011
57032,4627260,0.076
57032,4658590,0.021
57033,4627540,0.022
57038,4632700,0.01
57039,4636380,0.019
57041,4639740,0.16
57042,4640220,0.024
57047,4643380,0.026
57049,4615256,0.174
57049,4645700,0.189
57050,4646060,0.025
57055,4654145,0.031
57061,4658900,1
57062,4656820,0.021
57062,4660660,0.01
57064,4663100,0.114
57065,4663940,0.034
57066,4664860,0.014
57068,4666260,0.021
57069,4666700,0.027
57075,4635430,0.049
57077,4672820,0.013
57078,4673060,0.077
57103,4659020,1
57104,4641680,0.036
57104,4654145,0.025
57104,4659020,0.517
57105,4659020,1
57106,4659020,0.383
57106,4663100,0.015
57107,4659020,0.242
57108,4658590,0.015
57108,4659020,0.396
57110,4601450,0.037
57110,4659020,0.538
57117,4659020,1
57197,4659020,1
57201,4669300,0.057
57214,4603060,0.19
57216,4605540,0.02
57217,4614660,0.044
57218,4606940,0.019
57226,4612540,0.016
57233,4619860,0.013
57234,4635480,0.023
57236,4629116,0.018
57243,4628140,0.012
57245,4634340,1
57248,4635460,0.013
57248,4635480,0.015
57251,4641220,0.011
57252,4642260,0.017
57256,4647660,0.045
57262,4600520,0.021
57262,4638760,0.043
57263,4659940,0.013
57271,4667220,0.013
57301,4643100,0.047
57312,4601020,0.013
57323,4610220,0.012
57325,4611220,0.016
57325,4646700,0.014
57337,4621340,0.037
57339,4622340,0.191
57340,4623220,0.012
57346,4661580,1
57349,4667340,0.013
57350,4631060,0.033
57354,4633380,0.738
57358,4635780,0.332
57361,4641180,1
57364,4644940,0.104
57365,4646180,0.042
57367,4649460,0.117
57369,4605580,0.012
57379,4667500,0.018
57384,4672540,0.011
57401,4600100,0.059
57420,4600540,0.014
57429,4607060,0.012
57433,4613420,0.012
57439,4621380,1
57460,4640580,0.02
57501,4649600,0.023
57548,4670284,0.012
57555,4659700,0.036
57562,4646620,0.267
57563,4646660,1
57566,4648500,0.037
57570,4655940,0.274
57570,4664840,0.388
57571,4657060,0.018
57572,4660500,0.046
57580,4646660,0.013
57621,4608460,0.984
57636,4635900,0.02
57639,4637900,0.707
57652,4635940,0.042
57661,4671140,0.094
57701,4602530,0.048
57701,4652980,0.44
57702,4613355,0.055
57702,4632820,0.013
57702,4652980,0.071
57703,4626035,0.03
57703,4652980,0.087
57703,4653007,0.05
57706,4606620,0.155
57714,4600900,0.02
57718,4605780,0.176
57718,4662155,0.075
57719,4606620,0.074
57732,4615700,0.034
57747,4601560,0.025
57751,4633820,0.068
57756,4640550,0.083
57764,4646540,0.045
57766,4647340,0.012
57770,4649660,0.015
57772,4651340,0.019
57773,4651940,0.04
57779,4657260,0.033
57782,4659620,0.038
57783,4645715,0.02
57783,4660020,0.072
57794,4672900,0.021
57799,4660020,1
58001,3800100,0.222
58004,3801940,0.029
58005,3803020,0.039
58006,3803300,0.031
58012,3812700,0.027
58013,3813020,0.014
58018,3815180,0.014
58021,3838900,0.017
58029,3824620,0.046
58033,3824380,0.01
58040,3834020,0.027
58042,3835940,0.028
58047,3838900,0.148
58047,3860480,0.022
58048,3839460,0.013
58051,3842780,0.013
58059,3850580,0.035
58065,3862540,0.061
58071,3879340,0.019
58072,3881180,0.013
58075,3882660,0.022
58076,3882660,1
58078,3884780,0.403
58079,3885180,0.028
58102,3825700,0.684
58102,3866040,0.016
58103,3825700,1
58104,3825700,0.563
58105,3825700,1
58201,3832060,0.198
58202,3832060,1
58203,3832060,0.2
58204,3832140,1
58205,3832140,1
58219,3811500,0.089
58230,3826420,0.02
58237,3831820,0.013
58244,3839980,0.04
58254,3849580,0.013
58257,3851500,0.015
58270,3860900,0.017
58277,3871940,0.018
58301,3819420,0.025
58311,3801740,0.19
58311,3847660,0.255
58313,3804580,0.921
58316,3805740,0.058
58316,3833050,0.015
58316,3872250,0.147
58329,3821520,0.025
58335,3827700,0.282
58338,3801740,0.049
58352,3801740,0.027
58352,3811580,0.038
58353,3855220,0.012
58355,3855740,0.015
58370,3827700,0.013
58401,3840580,0.031
58402,3840580,1
58405,3840580,1
58452,3840740,1
58461,3847140,0.011
58479,3867620,0.013
58501,3807200,0.475
58503,3807200,0.081
58504,3807200,0.122
58504,3846640,0.015
58505,3807200,1
58520,3801700,0.012
58528,3812020,1
58529,3812460,0.01
58538,3812020,0.124
58554,3849900,0.024
58558,3852180,0.016
58565,3866980,0.667
58570,3812020,0.026
58601,3819620,0.025
58643,3850860,0.018
58655,3874185,0.01
58701,3853380,0.056
58703,3853380,0.09
58704,3853420,1
58705,3853420,1
58707,3853380,1
58722,3810940,0.029
58736,3820300,0.012
58757,3849980,0.033
58769,3860620,0.012
58770,3860940,0.013
58772,3863740,0.012
58775,3885660,0.038
58784,3875380,0.013
58785,3877180,0.05
58794,3885540,0.015
58801,3886220,0.032
58833,3801860,0.01
58852,3878940,0.011
58853,3879460,0.062
58854,3883860,0.013
59001,3000175,0.015
59003,3002800,0.028
59006,3003625,0.015
59006,3081925,0.012
59008,3004900,0.013
59013,3008800,0.064
59016,3011200,0.034
59020,3017350,0.04
59022,3018250,0.046
59026,3023500,0.03
59027,3024325,0.038
59027,3069713,0.05
59030,3029950,0.012
59030,3039175,0.031
59033,3033250,0.014
59035,3028650,0.016
59037,3038200,0.012
59043,3006925,0.044
59043,3042250,0.158
59043,3052315,0.084
59044,3042700,0.012
59047,3059725,0.033
59063,3056575,0.026
59065,3024325,0.016
59065,3059725,0.023
59065,3069713,0.049
59066,3059950,0.128
59070,3029050,0.016
59070,3063400,0.022
59075,3065650,0.029
59081,3068425,1
59086,3067075,0.087
59089,3082075,0.027
59101,3006550,0.018
59101,3044200,0.021
59102,3006550,0.943
59105,3006550,0.129
59106,3006550,0.065
59217,3018100,0.619
59230,3065400,0.015
59231,3065400,1
59243,3029087,0.011
59314,3005650,0.051
59323,3016525,0.076
59401,3032800,1
59404,3032800,0.034
59404,3072380,0.016
59405,3032800,0.018
59405,3047275,0.011
59411,3003250,0.044
59414,3007150,0.884
59414,3032800,0.016
59419,3011500,0.018
59420,3012625,0.012
59432,3022450,0.025
59443,3028600,0.079
59448,3035350,0.059
59450,3036250,0.014
59460,3044800,0.013
59465,3053200,0.022
59472,3006440,0.017
59472,3065950,0.049
59474,3067450,0.01
59477,3068575,0.115
59480,3071350,0.011
59483,3028600,0.013
59483,3072475,0.024
59485,3075775,0.313
59487,3076675,0.057
59521,3003212,0.016
59521,3056650,0.026
59521,3063900,0.03
59521,3063928,0.019
59521,3065537,0.028
59521,3066212,0.022
59524,3044350,0.012
59526,3027850,0.061
59527,3035275,0.126
59530,3038725,0.02
59546,3082675,0.043
59601,3035600,0.111
59601,3035640,0.071
59602,3035628,0.102
59602,3035631,0.031
59602,3035634,0.026
59602,3035637,0.05
59623,3035600,1
59625,3035600,1
59631,3004150,0.081
59632,3023865,0.015
